
MINUTE: Average=230.88137502040107, Max=231.02831132564285, Min=230.6875796077179
FIFTEEN_MINUTES: Average=212.18984113537832, Max=212.96869515969144, Min=210.85265643912672
FIFTEEN_MINUTES: Average=210.28148869167418, Max=211.12994540835766, Min=209.83068678582637
FIFTEEN_MINUTES: Average=210.922725624037, Max=211.7501494507374, Min=210.20350646007793
FIFTEEN_MINUTES: Average=211.13304187761585, Max=211.78271116675793, Min=210.22778077747617
FIFTEEN_MINUTES: Average=211.45161467948506, Max=212.17521331360714, Min=210.34519759295344
FIFTEEN_MINUTES: Average=211.6387117439957, Max=212.1529875259231, Min=211.16784771649748
FIFTEEN_MINUTES: Average=212.15047794139232, Max=212.70131473480296, Min=211.7864951551036
FIFTEEN_MINUTES: Average=211.97880153025892, Max=212.49225787322231, Min=211.6173559455759
FIFTEEN_MINUTES: Average=211.4605134705534, Max=212.12589698939948, Min=211.0609660686408
FIFTEEN_MINUTES: Average=211.88779905762365, Max=212.35099847495925, Min=211.36225733450857
FIFTEEN_MINUTES: Average=212.4383803353928, Max=212.98518161382722, Min=211.56462922465397
FIFTEEN_MINUTES: Average=212.62503444386485, Max=213.5075115497505, Min=212.10137695191003
FIFTEEN_MINUTES: Average=212.71083575260144, Max=213.58178441650034, Min=211.85406762965917
FIFTEEN_MINUTES: Average=212.20538659948318, Max=212.73471189184383, Min=211.86737474509127
FIFTEEN_MINUTES: Average=212.61960379758455, Max=213.268009259787, Min=212.09209678167025
FIFTEEN_MINUTES: Average=213.21772196102674, Max=213.69883196831074, Min=212.82831462351314
FIFTEEN_MINUTES: Average=213.25650600786267, Max=213.73964446140482, Min=212.71715922624446
FIFTEEN_MINUTES: Average=213.3160469391915, Max=214.25673132368203, Min=212.77752686876923
FIFTEEN_MINUTES: Average=213.6630667521293, Max=214.21566672549247, Min=213.1244881609536
FIFTEEN_MINUTES: Average=213.486309728341, Max=214.35638516730816, Min=212.92440089893577
FIFTEEN_MINUTES: Average=213.57301625627704, Max=214.4502253026289, Min=213.05875358583123
FIFTEEN_MINUTES: Average=214.32382023177487, Max=215.05539459895047, Min=213.80572151399184
FIFTEEN_MINUTES: Average=214.70324959820147, Max=215.28875910872128, Min=214.15941622368612
FIFTEEN_MINUTES: Average=215.24043030356745, Max=215.66018030987001, Min=214.88088422179382
FIFTEEN_MINUTES: Average=214.1580366622237, Max=214.90859577221502, Min=213.67280180764766
FIFTEEN_MINUTES: Average=213.90163548755442, Max=214.3560877033106, Min=213.28939452838628
FIFTEEN_MINUTES: Average=213.47360891791905, Max=214.40186767056463, Min=212.7493208617997
FIFTEEN_MINUTES: Average=213.75647510134576, Max=214.7988739844933, Min=212.82978862891184
FIFTEEN_MINUTES: Average=214.79539713352224, Max=215.17712305929766, Min=214.44801896634252
FIFTEEN_MINUTES: Average=214.23483743533734, Max=214.82967064548154, Min=213.55411978813558
FIFTEEN_MINUTES: Average=214.39817167257598, Max=215.1134172916441, Min=213.82575843689096
FIFTEEN_MINUTES: Average=213.544722806654, Max=214.72867154744608, Min=212.92002178761996
FIFTEEN_MINUTES: Average=213.27995703702527, Max=213.81917636253402, Min=212.7181747674821
FIFTEEN_MINUTES: Average=213.87649937164895, Max=214.31378422488294, Min=213.26073394509734
FIFTEEN_MINUTES: Average=213.43449955502817, Max=214.24215615376036, Min=212.7424953005812
FIFTEEN_MINUTES: Average=213.271562887746, Max=213.64763097207916, Min=212.71079660958048
FIFTEEN_MINUTES: Average=212.99374031312652, Max=213.56175990758194, Min=212.26748311776447
FIFTEEN_MINUTES: Average=213.34001165087727, Max=213.9605619089579, Min=212.82221406945993
FIFTEEN_MINUTES: Average=213.48786156429662, Max=214.25155991508603, Min=212.87351653389766
FIFTEEN_MINUTES: Average=213.54993173702945, Max=214.54276666120342, Min=212.42442205412726
FIFTEEN_MINUTES: Average=212.8871594573241, Max=213.39320032236296, Min=212.33595819097636
FIFTEEN_MINUTES: Average=212.42667578199786, Max=213.23730090784204, Min=211.67913737854383
FIFTEEN_MINUTES: Average=211.87077333398267, Max=212.4851042249436, Min=211.35550920076386
FIFTEEN_MINUTES: Average=212.0666273351925, Max=212.7601948679433, Min=211.5228150880455
FIFTEEN_MINUTES: Average=212.00357466353233, Max=212.99145284835683, Min=211.04367600688332
FIFTEEN_MINUTES: Average=212.64489981178454, Max=213.03592173094555, Min=212.21811457295493
FIFTEEN_MINUTES: Average=212.25128050733122, Max=212.84449229111854, Min=211.83238829227304
FIFTEEN_MINUTES: Average=212.76313280387959, Max=213.3277997878239, Min=211.89889635978062
FIFTEEN_MINUTES: Average=213.45079255615667, Max=213.93918537285052, Min=213.02603178870504
FIFTEEN_MINUTES: Average=214.23678280087708, Max=215.02394443263324, Min=213.16799024615838
FIFTEEN_MINUTES: Average=215.02425290982995, Max=215.80930657419495, Min=214.28692236840627
FIFTEEN_MINUTES: Average=215.0541624176638, Max=215.6827351230001, Min=214.47762016041014
FIFTEEN_MINUTES: Average=215.12521116627642, Max=215.65067828497192, Min=214.5065686315339
FIFTEEN_MINUTES: Average=214.91892118488698, Max=215.8104270631791, Min=214.2902055208155
FIFTEEN_MINUTES: Average=215.0587629194223, Max=215.80214407655828, Min=214.59303034364484
FIFTEEN_MINUTES: Average=215.12936231468063, Max=216.05213992908688, Min=214.4077889087179
FIFTEEN_MINUTES: Average=215.44685749797102, Max=216.21866764588486, Min=214.60780621818733
FIFTEEN_MINUTES: Average=215.81291269248928, Max=216.71824583202425, Min=215.05445143766246
FIFTEEN_MINUTES: Average=216.0731167161101, Max=216.64134002740818, Min=215.5123793188462
FIFTEEN_MINUTES: Average=216.34928325091104, Max=217.16260209844037, Min=215.67781030818546
FIFTEEN_MINUTES: Average=216.49338174757864, Max=217.1016154341837, Min=215.5893431814553
FIFTEEN_MINUTES: Average=215.63362893459333, Max=216.08791381909825, Min=215.19104300578212
FIFTEEN_MINUTES: Average=216.0129923925568, Max=216.6763096985309, Min=215.53334220202234
FIFTEEN_MINUTES: Average=216.1423391805986, Max=216.63742054231452, Min=215.68175717289785
FIFTEEN_MINUTES: Average=215.72090277204006, Max=216.68256718318662, Min=215.0135945348018
FIFTEEN_MINUTES: Average=215.7762526045922, Max=216.55406073217992, Min=215.22494071270154
FIFTEEN_MINUTES: Average=215.81064148815028, Max=216.8448009462012, Min=214.93688629722857
FIFTEEN_MINUTES: Average=215.09471129567342, Max=215.95242947365418, Min=214.2247687573615
FIFTEEN_MINUTES: Average=215.49823118842178, Max=216.0328899036764, Min=214.9356939307121
FIFTEEN_MINUTES: Average=216.36721730780786, Max=217.15606809802685, Min=215.51096511946446
FIFTEEN_MINUTES: Average=217.39865483505616, Max=217.76646993404214, Min=216.9499241498409
FIFTEEN_MINUTES: Average=216.7798506781175, Max=217.35025541551127, Min=216.33514462901272
FIFTEEN_MINUTES: Average=216.67280235778207, Max=217.11409978565865, Min=216.1405830608794
FIFTEEN_MINUTES: Average=216.48792285535035, Max=217.15464195043094, Min=216.01439854790127
FIFTEEN_MINUTES: Average=216.46050070435567, Max=217.45969443172734, Min=215.92977814508495
FIFTEEN_MINUTES: Average=216.1572815663911, Max=216.56701921657051, Min=215.54024204507678
FIFTEEN_MINUTES: Average=215.2583551489905, Max=216.16530433280266, Min=214.85351197394056
FIFTEEN_MINUTES: Average=216.23021416303192, Max=216.64028386143934, Min=215.78375105651156
FIFTEEN_MINUTES: Average=216.50228730285681, Max=217.05430604782399, Min=215.924084988952
FIFTEEN_MINUTES: Average=215.85897049563258, Max=216.50624942744741, Min=215.30445988533012
FIFTEEN_MINUTES: Average=216.0448590433619, Max=216.77830805399478, Min=215.42996674060345
FIFTEEN_MINUTES: Average=216.5124447548473, Max=217.05755088197185, Min=215.90562081863865
FIFTEEN_MINUTES: Average=215.61943646535428, Max=216.24101735809043, Min=215.0859225970814
FIFTEEN_MINUTES: Average=215.2878637526777, Max=215.84170628811145, Min=214.82921153119773
FIFTEEN_MINUTES: Average=214.36036755796601, Max=215.12291572699067, Min=213.56070710381644
FIFTEEN_MINUTES: Average=212.67522655222675, Max=213.87202976992288, Min=211.98088491805615
FIFTEEN_MINUTES: Average=213.09331014810343, Max=213.63363649579378, Min=212.258410198918
FIFTEEN_MINUTES: Average=212.55826705593773, Max=213.18254168052496, Min=212.0246441328589
FIFTEEN_MINUTES: Average=212.71093678308836, Max=213.43194224230243, Min=212.15820686799427
FIFTEEN_MINUTES: Average=212.39023049175685, Max=213.08657516250523, Min=211.70970380488922
FIFTEEN_MINUTES: Average=213.48047600852175, Max=214.15574471627573, Min=212.8183397053252
FIFTEEN_MINUTES: Average=213.8311782281141, Max=214.33239843372232, Min=213.20756002479843
FIFTEEN_MINUTES: Average=213.64339733528192, Max=214.03464281797807, Min=213.1773320237095
FIFTEEN_MINUTES: Average=212.89539555588004, Max=213.94072741901212, Min=212.2146096009147
FIFTEEN_MINUTES: Average=213.45141359952245, Max=214.12857773858892, Min=212.96945182087066
FIFTEEN_MINUTES: Average=213.9358327517044, Max=214.39273371957728, Min=213.4561400334077
FIFTEEN_MINUTES: Average=214.14588638875085, Max=214.74817271486918, Min=213.5564493256984
FIFTEEN_MINUTES: Average=214.00649352454, Max=214.65048584182853, Min=212.98191974759408
FIFTEEN_MINUTES: Average=213.94043370018628, Max=215.37743753874815, Min=213.35292176545067
FIFTEEN_MINUTES: Average=215.38789517735736, Max=215.7575791651813, Min=214.92592023058103
FIFTEEN_MINUTES: Average=214.32256198689436, Max=215.02204798220552, Min=213.12205131076618
FIFTEEN_MINUTES: Average=213.57307032464212, Max=214.52173335629337, Min=212.82314546379757
FIFTEEN_MINUTES: Average=215.0242504701184, Max=215.7732469179609, Min=214.1029462046191
FIFTEEN_MINUTES: Average=214.94618789433588, Max=215.79444911251747, Min=214.3998952328576
FIFTEEN_MINUTES: Average=215.45724278847982, Max=216.3963870519862, Min=214.55946205242958
FIFTEEN_MINUTES: Average=217.01646740777946, Max=218.10338334153906, Min=215.9851700337625
FIFTEEN_MINUTES: Average=218.19029730677997, Max=218.8461109861588, Min=217.65145847401396
FIFTEEN_MINUTES: Average=217.98183556486768, Max=218.6542433419671, Min=217.28953096198998
FIFTEEN_MINUTES: Average=219.19376041150448, Max=220.30315297599324, Min=217.79508810187724
FIFTEEN_MINUTES: Average=219.51970780534114, Max=220.0926669691071, Min=218.961286456751
FIFTEEN_MINUTES: Average=219.1136205612859, Max=219.90785014209902, Min=218.31581948558593
FIFTEEN_MINUTES: Average=219.73224118212937, Max=220.22898644702957, Min=219.21988341915818
FIFTEEN_MINUTES: Average=220.24668866010694, Max=221.1593739158486, Min=219.483632426774
FIFTEEN_MINUTES: Average=220.8203743486819, Max=221.16272272050406, Min=220.4773159014727
FIFTEEN_MINUTES: Average=221.61752001780903, Max=222.41154615652917, Min=220.84297784343102
FIFTEEN_MINUTES: Average=222.19385064989854, Max=222.89922498479626, Min=221.21662119866454
FIFTEEN_MINUTES: Average=223.4787767966723, Max=224.1294871968651, Min=222.70785353377764
FIFTEEN_MINUTES: Average=223.114012116862, Max=223.91114729208465, Min=222.7065577797606
FIFTEEN_MINUTES: Average=222.68293715468477, Max=223.48903334430184, Min=222.0925097322289
FIFTEEN_MINUTES: Average=221.98954096950246, Max=222.82423077170634, Min=221.34891923476786
FIFTEEN_MINUTES: Average=221.93806713352802, Max=222.56526157379875, Min=221.408651031013
FIFTEEN_MINUTES: Average=221.11518262167374, Max=221.765918993785, Min=220.6947306118249
FIFTEEN_MINUTES: Average=219.77569107830632, Max=220.92555189673269, Min=218.7080157828161
FIFTEEN_MINUTES: Average=218.9661551757226, Max=219.60603246565202, Min=218.37423432229286
FIFTEEN_MINUTES: Average=219.07913731763514, Max=219.68552368557675, Min=218.54046983683534
FIFTEEN_MINUTES: Average=219.9969370483653, Max=220.95275695425724, Min=219.07616125063635
FIFTEEN_MINUTES: Average=220.21199345837417, Max=220.61637805042443, Min=219.65702099515744
FIFTEEN_MINUTES: Average=220.20358504776794, Max=220.69759643081846, Min=219.51626418889404
FIFTEEN_MINUTES: Average=220.0866235056323, Max=220.9139485782979, Min=219.21248119586573
FIFTEEN_MINUTES: Average=219.86545730906326, Max=220.54394573392403, Min=219.24785277751388
FIFTEEN_MINUTES: Average=219.78927470508253, Max=220.6446763731422, Min=219.2077590602
FIFTEEN_MINUTES: Average=220.9215024463426, Max=221.47496908010373, Min=220.32789283636
FIFTEEN_MINUTES: Average=221.31841416947884, Max=221.81004238467926, Min=220.9107293454936
FIFTEEN_MINUTES: Average=221.2054837595979, Max=221.91240969298133, Min=220.42869017461067
FIFTEEN_MINUTES: Average=220.53467846549344, Max=221.13095147377072, Min=220.02299818168348
FIFTEEN_MINUTES: Average=220.0821155777435, Max=220.5181565156783, Min=219.7127874198501
FIFTEEN_MINUTES: Average=220.70177337203629, Max=221.5189031771363, Min=219.97126581375522
FIFTEEN_MINUTES: Average=221.97145083754373, Max=222.73968801852064, Min=221.23027018123395
FIFTEEN_MINUTES: Average=222.5494426191058, Max=223.04235819988764, Min=222.1547808281266
FIFTEEN_MINUTES: Average=222.37034070801434, Max=223.2594409949976, Min=221.75139609713466
FIFTEEN_MINUTES: Average=222.21994970693405, Max=222.93790166847748, Min=221.7896346215173
FIFTEEN_MINUTES: Average=222.4215868656441, Max=223.15143238031925, Min=221.66471987889423
FIFTEEN_MINUTES: Average=222.2607872928641, Max=222.67217102112193, Min=221.80483138155893
FIFTEEN_MINUTES: Average=222.99639636417115, Max=224.3611875322722, Min=222.110781109784
FIFTEEN_MINUTES: Average=224.38750567441377, Max=224.93130108699316, Min=223.9177505674668
FIFTEEN_MINUTES: Average=224.05021638420752, Max=224.75361954431466, Min=223.56558824635567
FIFTEEN_MINUTES: Average=224.56844524969256, Max=225.29005132404654, Min=223.76055520682593
FIFTEEN_MINUTES: Average=224.85571425495507, Max=225.20977072432333, Min=224.3061434886992
FIFTEEN_MINUTES: Average=225.16835798486468, Max=225.85069313548237, Min=224.48257152450105
FIFTEEN_MINUTES: Average=225.9645061873754, Max=226.7832658888238, Min=225.34477764427817
FIFTEEN_MINUTES: Average=227.035584450367, Max=227.53697775404353, Min=226.55073606018263
FIFTEEN_MINUTES: Average=227.1168798155245, Max=227.99763069713944, Min=226.4367547853803
FIFTEEN_MINUTES: Average=227.99696244196812, Max=228.39113808210269, Min=227.45235666190536
FIFTEEN_MINUTES: Average=227.3101925670861, Max=228.12521309818638, Min=226.52326552541706
FIFTEEN_MINUTES: Average=227.4412553081018, Max=227.735249644544, Min=226.62037945646185
FIFTEEN_MINUTES: Average=228.2607187963269, Max=228.88386409644798, Min=227.568529627047
FIFTEEN_MINUTES: Average=228.60436287466956, Max=228.94281790741337, Min=228.07210854583144
FIFTEEN_MINUTES: Average=228.57984281013938, Max=229.25864100705007, Min=227.93414962894514
FIFTEEN_MINUTES: Average=229.21717807490083, Max=229.90776452369306, Min=228.87336058470012
FIFTEEN_MINUTES: Average=229.16986225133297, Max=229.987210552497, Min=228.48154666263972
FIFTEEN_MINUTES: Average=227.91139014795746, Max=229.1036819600912, Min=227.14282710940495
FIFTEEN_MINUTES: Average=227.11672393342448, Max=227.72606970903746, Min=226.4176383575282
FIFTEEN_MINUTES: Average=226.30749542198066, Max=226.85863311179781, Min=225.7491014754458
FIFTEEN_MINUTES: Average=226.05282491099143, Max=226.45647324950656, Min=225.63643900263136
FIFTEEN_MINUTES: Average=225.47593605978687, Max=226.0448687379342, Min=225.0418016277977
FIFTEEN_MINUTES: Average=225.21122180457306, Max=225.7796665672772, Min=224.41229818494094
FIFTEEN_MINUTES: Average=225.30352311057965, Max=225.71203382253483, Min=224.78831918370636
FIFTEEN_MINUTES: Average=225.6694894738921, Max=226.15497675857887, Min=225.05164425198808
FIFTEEN_MINUTES: Average=225.7055274592093, Max=226.25117562877819, Min=225.1859609958482
FIFTEEN_MINUTES: Average=225.72268310855722, Max=226.59754854623935, Min=225.01317786324788
FIFTEEN_MINUTES: Average=226.19578632299135, Max=226.93172224432394, Min=225.10734119440136
FIFTEEN_MINUTES: Average=224.00716730054134, Max=225.58810120441956, Min=223.18445296955807
FIFTEEN_MINUTES: Average=223.3781312067999, Max=223.9396735312607, Min=222.66254102411233
FIFTEEN_MINUTES: Average=223.71254342869796, Max=224.70507736082573, Min=223.11947911184464
FIFTEEN_MINUTES: Average=224.0281203466043, Max=224.54410884134055, Min=223.47889136071444
FIFTEEN_MINUTES: Average=224.3295117773833, Max=225.08501134911342, Min=223.83467721576784
FIFTEEN_MINUTES: Average=224.31391571414886, Max=224.92713500197237, Min=224.00673666624922
FIFTEEN_MINUTES: Average=224.84252880892302, Max=225.35014141128022, Min=224.33051623247138
FIFTEEN_MINUTES: Average=225.22823360594097, Max=225.80422573111275, Min=224.7897294219606
FIFTEEN_MINUTES: Average=226.14076887502532, Max=227.07729235946698, Min=225.51045018411034
FIFTEEN_MINUTES: Average=226.9389563915661, Max=227.471610484815, Min=225.97247662072874
FIFTEEN_MINUTES: Average=227.30218548024277, Max=227.89556206622603, Min=226.73730038343118
FIFTEEN_MINUTES: Average=227.54341285672754, Max=228.01344948954605, Min=227.04657384669346
FIFTEEN_MINUTES: Average=227.56428037813663, Max=228.203735346728, Min=227.04227782248066
FIFTEEN_MINUTES: Average=227.5334049905205, Max=228.2879948573064, Min=226.738701359041
FIFTEEN_MINUTES: Average=227.7218543141781, Max=228.56899969394408, Min=226.92542785176298
FIFTEEN_MINUTES: Average=228.2974765805883, Max=228.7892573302707, Min=227.75595949309545
FIFTEEN_MINUTES: Average=229.0161953813423, Max=229.58472066115394, Min=228.49746950571344
FIFTEEN_MINUTES: Average=229.03412265793474, Max=229.91500792365986, Min=228.49599073657276
FIFTEEN_MINUTES: Average=230.10861431827797, Max=230.63351260708222, Min=229.3957428501536
FIFTEEN_MINUTES: Average=230.10461511421684, Max=230.90401292206127, Min=229.46987602109942
FIFTEEN_MINUTES: Average=230.73201249998453, Max=231.38826606702924, Min=230.05971390446715
FIFTEEN_MINUTES: Average=231.66857591909883, Max=232.13381363873302, Min=231.18372647304008
FIFTEEN_MINUTES: Average=231.3800156487027, Max=232.0406067333652, Min=230.92389496395916
FIFTEEN_MINUTES: Average=231.80936936572292, Max=232.62477590855895, Min=231.18516312123472
FIFTEEN_MINUTES: Average=232.31226370893, Max=233.0740946789352, Min=231.68731504011413
FIFTEEN_MINUTES: Average=231.8052129414793, Max=232.9678801187882, Min=231.2055323474733
FIFTEEN_MINUTES: Average=232.9921397995619, Max=233.51006213026417, Min=232.41834704064956
FIFTEEN_MINUTES: Average=232.77275263068003, Max=233.20792922952964, Min=232.35933856902813
FIFTEEN_MINUTES: Average=232.5038108573545, Max=232.96246352962345, Min=232.0097281357902
FIFTEEN_MINUTES: Average=232.04738512329274, Max=232.39620992863203, Min=231.6954390326083
FIFTEEN_MINUTES: Average=231.85908603353334, Max=232.5089947152503, Min=231.41617874158132
FIFTEEN_MINUTES: Average=232.07853637640468, Max=232.8748668816105, Min=231.39218879604115
FIFTEEN_MINUTES: Average=233.06967768982534, Max=233.41594781961277, Min=232.65229818345594
FIFTEEN_MINUTES: Average=234.23568014757203, Max=235.2671023321671, Min=233.1123975096243
FIFTEEN_MINUTES: Average=234.53657521600755, Max=235.0359183777086, Min=234.18023622310295
FIFTEEN_MINUTES: Average=234.97578696653818, Max=235.48680067962653, Min=234.17552508950266
FIFTEEN_MINUTES: Average=234.79887018684497, Max=235.61266228910873, Min=233.1431649123422
FIFTEEN_MINUTES: Average=232.69685871307536, Max=233.18520035255088, Min=232.0116633034387
FIFTEEN_MINUTES: Average=232.8912365422267, Max=233.6231927304169, Min=231.83320361194444
FIFTEEN_MINUTES: Average=232.48544496106942, Max=232.98161126150293, Min=231.5363700933733
FIFTEEN_MINUTES: Average=233.32189631865523, Max=234.20594108168928, Min=232.2803550464925
FIFTEEN_MINUTES: Average=233.97828979146186, Max=234.8629462878767, Min=233.31088540758583
FIFTEEN_MINUTES: Average=233.6496594229166, Max=234.5387205389218, Min=232.9076686085764
FIFTEEN_MINUTES: Average=233.20940050964288, Max=233.73263259733682, Min=232.68822407199428
FIFTEEN_MINUTES: Average=232.5681713428079, Max=233.5358662340161, Min=231.91599424775995
FIFTEEN_MINUTES: Average=232.51858258979965, Max=232.9136824667192, Min=232.10758094053395
FIFTEEN_MINUTES: Average=233.4241145251165, Max=234.1786242767022, Min=232.35602359435583
FIFTEEN_MINUTES: Average=232.99756203290326, Max=233.60214184228545, Min=232.45328835471375
FIFTEEN_MINUTES: Average=233.32511286112108, Max=233.9226430181717, Min=232.88691275950106
FIFTEEN_MINUTES: Average=233.66041392292706, Max=234.22011704493107, Min=232.94183255529862
FIFTEEN_MINUTES: Average=233.16830789949836, Max=233.54832355913288, Min=232.6634275520517
FIFTEEN_MINUTES: Average=233.0426450234503, Max=234.5236594268357, Min=232.3298328455059
FIFTEEN_MINUTES: Average=234.3659627729884, Max=234.8086451339157, Min=233.81915730543574
FIFTEEN_MINUTES: Average=233.86194195016398, Max=234.81851424469824, Min=232.78672434744237
FIFTEEN_MINUTES: Average=232.61526781130232, Max=233.2684786698345, Min=232.0688070950644
FIFTEEN_MINUTES: Average=232.5969341662391, Max=233.17852061831354, Min=232.01760238608554
FIFTEEN_MINUTES: Average=233.4589468896962, Max=234.077461041431, Min=232.7118198645823
FIFTEEN_MINUTES: Average=232.4892446186424, Max=233.55518220955705, Min=231.6872578313586
FIFTEEN_MINUTES: Average=231.49845276347656, Max=232.04662800420635, Min=230.9644160766087
FIFTEEN_MINUTES: Average=231.55339299451234, Max=232.19829974938708, Min=230.4527839684798
FIFTEEN_MINUTES: Average=230.62128305284222, Max=231.25613868885404, Min=229.982018577074
FIFTEEN_MINUTES: Average=231.2886231443868, Max=232.31111272703694, Min=230.33172902865928
FIFTEEN_MINUTES: Average=231.68926794617033, Max=232.2975612138863, Min=230.9081209609922
FIFTEEN_MINUTES: Average=232.19286326206168, Max=232.77405985772506, Min=231.56787908445247
FIFTEEN_MINUTES: Average=232.30071662981985, Max=232.86599010626242, Min=231.5648395720596
FIFTEEN_MINUTES: Average=233.25162826959271, Max=233.70830223875996, Min=232.7328147011863
FIFTEEN_MINUTES: Average=232.71392974792892, Max=233.32045425729606, Min=231.8733889326707
FIFTEEN_MINUTES: Average=231.87241489005456, Max=232.58610370675044, Min=231.2014417723622
FIFTEEN_MINUTES: Average=231.54908917147222, Max=232.02485352818977, Min=230.91389109051067
FIFTEEN_MINUTES: Average=231.55274430322837, Max=232.37709404527723, Min=230.3709580128925
FIFTEEN_MINUTES: Average=229.93755614865597, Max=230.5951156643778, Min=229.08284036106923
FIFTEEN_MINUTES: Average=229.30697077845943, Max=229.82085711290074, Min=228.92055534702655
FIFTEEN_MINUTES: Average=229.27096974344903, Max=229.82840267809695, Min=228.95765599209358
FIFTEEN_MINUTES: Average=228.93875668883388, Max=229.58604021922775, Min=228.36620577698528
FIFTEEN_MINUTES: Average=228.63957152761708, Max=229.38526308139123, Min=227.94963402343132
FIFTEEN_MINUTES: Average=229.2300828577604, Max=229.77807979608747, Min=228.65748081107563
FIFTEEN_MINUTES: Average=228.51670701849284, Max=229.23241979089872, Min=227.5377512473331
FIFTEEN_MINUTES: Average=227.60086483334254, Max=228.63717953769498, Min=226.74214438180235
FIFTEEN_MINUTES: Average=227.23421610206233, Max=227.9515005164915, Min=226.5684573918096
FIFTEEN_MINUTES: Average=226.9148330092095, Max=227.9316440874984, Min=226.02264709084966
FIFTEEN_MINUTES: Average=227.7784645160261, Max=228.51130285277756, Min=227.34369435387003
HOUR: Average=228.17314560590717, Max=229.62011814856282, Min=226.8592287565472
HOUR: Average=227.90748466087294, Max=229.21571471793908, Min=226.4540077096815
HOUR: Average=228.58889324115512, Max=230.29843400005663, Min=226.529846488154
HOUR: Average=230.03492535609504, Max=231.0168379632161, Min=228.77707013901744
HOUR: Average=229.0705386673185, Max=230.5573084905208, Min=227.18938259607674
HOUR: Average=227.6549708480823, Max=228.59535164055129, Min=226.46961341682692
HOUR: Average=229.83576025856038, Max=231.52846419310072, Min=227.80856783789037
HOUR: Average=230.88724144723426, Max=232.09753732997493, Min=229.88764538772134
HOUR: Average=230.45163315522325, Max=231.06735007941538, Min=229.532203229952
HOUR: Average=231.41475195832305, Max=232.66482353488078, Min=230.07879611137446
HOUR: Average=231.9943421214086, Max=233.18395139293293, Min=230.7060058789328
HOUR: Average=233.5845030011773, Max=234.37004403628418, Min=232.63934619029607
HOUR: Average=234.63620093775995, Max=235.42421250646694, Min=233.40231348505603
HOUR: Average=232.6005306237827, Max=235.1092483852239, Min=230.4779345338675
HOUR: Average=231.11692195011372, Max=232.8653472637234, Min=229.79913231649857
HOUR: Average=232.01436313466226, Max=232.71810497286143, Min=231.04516924248932
HOUR: Average=229.41004818580518, Max=231.73973353926584, Min=228.3413285793698
HOUR: Average=229.06009924189183, Max=230.2831312660475, Min=228.25644602507225
HOUR: Average=230.8770660459443, Max=232.39670083885298, Min=229.50723609180986
HOUR: Average=230.24283436891608, Max=232.42932504794206, Min=227.04638407192868
HOUR: Average=226.04553302611927, Max=227.44427908895076, Min=224.64888042978515
HOUR: Average=224.79577104668397, Max=227.4580019186837, Min=223.01136895977845
HOUR: Average=220.45558611383206, Max=223.5346904747399, Min=217.83953898282417
HOUR: Average=217.6321436660721, Max=219.03768654553306, Min=216.1577831545058
HOUR: Average=215.7260667158295, Max=216.90981268312257, Min=214.41496529952985
HOUR: Average=217.25280140923743, Max=218.88753392377654, Min=215.65206270054344
HOUR: Average=216.40133062022565, Max=217.76473208199982, Min=215.52783348117447
HOUR: Average=217.6550818198895, Max=218.45309674162317, Min=216.53204124389663
HOUR: Average=217.38618683599245, Max=219.5274552888146, Min=215.96492086690284
HOUR: Average=219.12212636385345, Max=220.21062940051692, Min=217.41392890440505
HOUR: Average=218.71934168617028, Max=219.7126996548357, Min=217.19684563199255
HOUR: Average=219.22786916045385, Max=220.44195339607248, Min=218.29764517362608
HOUR: Average=219.35748669651687, Max=222.05258294852658, Min=217.2606907074305
HOUR: Average=220.92605367930634, Max=222.13650235206185, Min=219.6821546365611
HOUR: Average=223.51391376826132, Max=225.39227272917267, Min=221.65004084086485
HOUR: Average=223.35938683567335, Max=225.38764640191656, Min=221.62163052880112
HOUR: Average=225.09060162265425, Max=226.30583134894013, Min=224.3185942480923
HOUR: Average=224.50055866227086, Max=225.522903818465, Min=223.38215640664444
HOUR: Average=222.0621990714961, Max=224.02785664085104, Min=219.3596453454298
HOUR: Average=220.1299779489864, Max=221.024474685286, Min=219.0088550901247
HOUR: Average=218.58601996227083, Max=220.0619557497099, Min=216.95016051687807
HOUR: Average=217.23540772191467, Max=218.41278913200182, Min=215.56870461742204
HOUR: Average=215.8470139091909, Max=216.80618741998651, Min=214.8694231870298
HOUR: Average=214.4195297688326, Max=215.56738905255244, Min=213.5631452533708
HOUR: Average=214.3543839953457, Max=215.33789583313754, Min=213.59528879361227
HOUR: Average=214.60818568267337, Max=215.41264394729265, Min=213.85809497826398
HOUR: Average=213.74779240845086, Max=215.0940043972641, Min=212.31834537607162
HOUR: Average=212.00831609072605, Max=213.7324971312584, Min=210.43706706931317
HOUR: Average=212.0323097018887, Max=213.62362737547718, Min=210.46629031277374
HOUR: Average=210.45884152167903, Max=212.51895157541267, Min=208.8029842199476
HOUR: Average=211.18462374656835, Max=212.2215582833818, Min=210.25726482032712
HOUR: Average=211.12482259994943, Max=211.61744456627184, Min=210.14676570449043
HOUR: Average=210.72341724760958, Max=212.05500960907855, Min=209.66411298146699
HOUR: Average=211.97979050359547, Max=213.30509511201805, Min=210.06768026741506
HOUR: Average=213.19671583136147, Max=214.21153085650582, Min=211.7786801365142
HOUR: Average=212.56752992140525, Max=214.33514424297007, Min=210.4664191685149
