
MINUTE: Average=103.53597317530499, Max=103.64195698902422, Min=103.4204348652116
FIFTEEN_MINUTES: Average=113.54113724117948, Max=114.27861739700528, Min=112.79887273786164
FIFTEEN_MINUTES: Average=113.96933191081226, Max=114.9110748579944, Min=112.9179436633991
FIFTEEN_MINUTES: Average=115.06142886794638, Max=115.61016243115115, Min=114.56641704159293
FIFTEEN_MINUTES: Average=114.80675024932631, Max=115.28229407219794, Min=113.75398495086334
FIFTEEN_MINUTES: Average=114.17311162576878, Max=115.03533502551147, Min=113.43840752890321
FIFTEEN_MINUTES: Average=115.61561773350292, Max=116.65554437090145, Min=114.36240232663378
FIFTEEN_MINUTES: Average=116.44788910763398, Max=117.06430129544427, Min=115.97761434640482
FIFTEEN_MINUTES: Average=115.10980346595538, Max=116.30175412100566, Min=113.60777929948614
FIFTEEN_MINUTES: Average=113.8611068464965, Max=114.60656323597352, Min=113.35173533833112
FIFTEEN_MINUTES: Average=114.01644719652117, Max=114.79518402902329, Min=113.26336676589591
FIFTEEN_MINUTES: Average=114.34011148626686, Max=114.7298659293031, Min=113.7705793385724
FIFTEEN_MINUTES: Average=113.87216891554088, Max=114.62433357172027, Min=113.2802953090356
FIFTEEN_MINUTES: Average=114.1689701214362, Max=115.06369794814351, Min=113.6003602804383
FIFTEEN_MINUTES: Average=114.78696835462272, Max=115.4233473207145, Min=114.29702629244171
FIFTEEN_MINUTES: Average=114.8104492861622, Max=115.3059099600588, Min=114.39778221168349
FIFTEEN_MINUTES: Average=115.1045256293649, Max=115.55349456726258, Min=114.21520856947528
FIFTEEN_MINUTES: Average=113.25935686215499, Max=114.21590449794499, Min=112.4601567799179
FIFTEEN_MINUTES: Average=114.02117529312417, Max=114.67603870875594, Min=112.8651881117426
FIFTEEN_MINUTES: Average=114.03308459572034, Max=114.61442393036423, Min=113.4049988283122
FIFTEEN_MINUTES: Average=113.61252818021312, Max=114.12344982410207, Min=113.13831807401733
FIFTEEN_MINUTES: Average=114.10172443650475, Max=114.71064714591729, Min=113.53359993451798
FIFTEEN_MINUTES: Average=114.00070217172751, Max=114.63152451042856, Min=113.46001866083557
FIFTEEN_MINUTES: Average=114.38786673863964, Max=115.12868456786092, Min=113.68640078372033
FIFTEEN_MINUTES: Average=114.56923390122138, Max=115.45441252636087, Min=113.87693914696695
FIFTEEN_MINUTES: Average=114.01811851274847, Max=115.12123456462086, Min=112.92092780653117
FIFTEEN_MINUTES: Average=113.3579107156096, Max=113.83188464712715, Min=112.74782605508173
FIFTEEN_MINUTES: Average=113.03220363273849, Max=113.8875114218062, Min=112.50541952293739
FIFTEEN_MINUTES: Average=113.76086288071625, Max=114.92064981993464, Min=112.67455048838234
FIFTEEN_MINUTES: Average=114.4986718623201, Max=115.13069689947685, Min=113.5913783193932
FIFTEEN_MINUTES: Average=114.26651922490235, Max=114.80090981632128, Min=113.89695906739064
FIFTEEN_MINUTES: Average=114.02883426659307, Max=114.31381212431816, Min=113.56456456877022
FIFTEEN_MINUTES: Average=112.89354496052792, Max=114.04260249197416, Min=111.98465092925775
FIFTEEN_MINUTES: Average=111.8905300531915, Max=112.62396286613306, Min=111.40410727542003
FIFTEEN_MINUTES: Average=111.80163840183585, Max=112.21227500688393, Min=111.3092672040641
FIFTEEN_MINUTES: Average=110.72882152159514, Max=111.78497380218779, Min=109.4682901645513
FIFTEEN_MINUTES: Average=109.99840763648965, Max=110.54298565866618, Min=109.00389555488066
FIFTEEN_MINUTES: Average=110.66317090093337, Max=111.14566422748705, Min=110.12225753009766
FIFTEEN_MINUTES: Average=109.2731018144669, Max=110.26471182040095, Min=108.58872247103288
FIFTEEN_MINUTES: Average=108.85228255165036, Max=109.32948106299635, Min=108.43923692138755
FIFTEEN_MINUTES: Average=109.80605307126865, Max=110.34334322831417, Min=109.19667231805954
FIFTEEN_MINUTES: Average=109.92155533825039, Max=110.42786699135168, Min=109.42610800620616
FIFTEEN_MINUTES: Average=109.32349080531854, Max=109.95474148945891, Min=108.7248808773248
FIFTEEN_MINUTES: Average=108.78092712752836, Max=109.55009230899832, Min=108.30353195819924
FIFTEEN_MINUTES: Average=108.6398490292611, Max=109.32616572294215, Min=107.92165551446193
FIFTEEN_MINUTES: Average=108.58878040858129, Max=109.28805287815167, Min=107.609442376242
FIFTEEN_MINUTES: Average=107.49376919327388, Max=108.21222981119104, Min=106.72382070905265
FIFTEEN_MINUTES: Average=108.21875071915724, Max=108.87232410227965, Min=107.57682313385067
FIFTEEN_MINUTES: Average=108.36991075673777, Max=108.87009193252275, Min=107.67459752114318
FIFTEEN_MINUTES: Average=108.77127112896157, Max=109.27900235385283, Min=108.12073781890061
FIFTEEN_MINUTES: Average=108.94595081064404, Max=109.41326237944006, Min=107.9480425356042
FIFTEEN_MINUTES: Average=107.86434750630819, Max=108.42797713879202, Min=107.24720285845054
FIFTEEN_MINUTES: Average=107.5246645434599, Max=108.19673239640153, Min=106.89711543665808
FIFTEEN_MINUTES: Average=107.90225272562647, Max=108.37341616266805, Min=107.21995818907871
FIFTEEN_MINUTES: Average=107.6214499685894, Max=108.45058468351661, Min=106.66256388765375
FIFTEEN_MINUTES: Average=107.51327751119106, Max=108.14932678046446, Min=107.05910017542672
FIFTEEN_MINUTES: Average=107.43581377046989, Max=108.24060005094454, Min=106.67552905971381
FIFTEEN_MINUTES: Average=108.23039099153173, Max=108.9206349541659, Min=107.5707099023941
FIFTEEN_MINUTES: Average=110.05253111908478, Max=110.84332931744098, Min=108.90443655260033
FIFTEEN_MINUTES: Average=109.16226322316687, Max=110.08502626002439, Min=108.36036492055104
FIFTEEN_MINUTES: Average=109.73286537204942, Max=110.54858845490665, Min=108.80678885735009
FIFTEEN_MINUTES: Average=109.9416207528326, Max=110.79255720873765, Min=109.23150870783242
FIFTEEN_MINUTES: Average=111.61401919993918, Max=112.69058631991086, Min=110.38794930827335
FIFTEEN_MINUTES: Average=112.98803772254035, Max=113.81871278915615, Min=112.2515596872889
FIFTEEN_MINUTES: Average=112.95101144784293, Max=113.8040152562899, Min=112.22604245940512
FIFTEEN_MINUTES: Average=112.3016429726252, Max=113.20644595375818, Min=111.48306778700844
FIFTEEN_MINUTES: Average=112.76564302414323, Max=113.34776282332228, Min=112.25456859510896
FIFTEEN_MINUTES: Average=113.24927049769325, Max=113.67946956795106, Min=112.77891636866148
FIFTEEN_MINUTES: Average=112.2930374659863, Max=112.928404615759, Min=111.59911546042116
FIFTEEN_MINUTES: Average=112.25427372484752, Max=113.05376197204595, Min=111.41932373181756
FIFTEEN_MINUTES: Average=113.22737373854238, Max=113.997809620393, Min=112.18947225286769
FIFTEEN_MINUTES: Average=114.17417528333765, Max=114.6585737546917, Min=113.74851762704267
FIFTEEN_MINUTES: Average=114.11891779877683, Max=114.69195142741725, Min=113.58570143812688
FIFTEEN_MINUTES: Average=114.70481134917458, Max=115.80499378745485, Min=113.88675672292275
FIFTEEN_MINUTES: Average=116.33888445612816, Max=117.28767145380229, Min=115.64899595728401
FIFTEEN_MINUTES: Average=116.32351634890603, Max=117.09854509432553, Min=115.77368154549782
FIFTEEN_MINUTES: Average=115.91577767721787, Max=116.31093419781607, Min=115.48666432021314
FIFTEEN_MINUTES: Average=116.09882506084794, Max=116.5029036358992, Min=115.7757903054298
FIFTEEN_MINUTES: Average=115.45957249482237, Max=115.9481147776522, Min=115.04620806409545
FIFTEEN_MINUTES: Average=114.91095401924498, Max=115.45849617978223, Min=114.14487284358667
FIFTEEN_MINUTES: Average=113.97614758296184, Max=114.43089797235275, Min=113.42696248646507
FIFTEEN_MINUTES: Average=113.74634989579046, Max=114.24037248586332, Min=113.2845620262393
FIFTEEN_MINUTES: Average=114.75460288645101, Max=115.32288493978547, Min=113.9757905638731
FIFTEEN_MINUTES: Average=115.32953306493502, Max=115.93574303785996, Min=114.89427746337337
FIFTEEN_MINUTES: Average=115.91570841793074, Max=116.28049908270678, Min=115.3166729494936
FIFTEEN_MINUTES: Average=115.92650449497654, Max=116.8880987183879, Min=115.19560532299738
FIFTEEN_MINUTES: Average=117.87725647716584, Max=118.89644513105803, Min=116.67914740486518
FIFTEEN_MINUTES: Average=117.29914121757669, Max=118.1536839314433, Min=116.44054910959349
FIFTEEN_MINUTES: Average=116.68282532631105, Max=117.19803145782737, Min=115.99723731646921
FIFTEEN_MINUTES: Average=117.02132385243048, Max=117.55203635372915, Min=116.42652207987811
FIFTEEN_MINUTES: Average=116.34832327839516, Max=116.84021740856655, Min=115.9081316845036
FIFTEEN_MINUTES: Average=115.72042903082907, Max=116.85689004199276, Min=114.93780740593698
FIFTEEN_MINUTES: Average=114.82890649688117, Max=115.28445263939072, Min=114.27470911002384
FIFTEEN_MINUTES: Average=115.50283652447094, Max=116.10756081692628, Min=114.9119481788357
FIFTEEN_MINUTES: Average=115.62560901446848, Max=116.367366915482, Min=114.73272557198926
FIFTEEN_MINUTES: Average=116.30603641332874, Max=117.16731820761353, Min=115.49868821855077
FIFTEEN_MINUTES: Average=116.16613858138622, Max=116.73565600448188, Min=115.56708341315445
FIFTEEN_MINUTES: Average=116.08885384835139, Max=116.68637692680232, Min=115.48289865006694
FIFTEEN_MINUTES: Average=116.62796822614311, Max=117.14836213311175, Min=116.09431095053168
FIFTEEN_MINUTES: Average=116.1801860474619, Max=116.8197108339833, Min=115.55814413697358
FIFTEEN_MINUTES: Average=115.94514616060609, Max=116.5418456689725, Min=115.05472936028775
FIFTEEN_MINUTES: Average=115.34002218198562, Max=115.86600170618412, Min=114.43075087830522
FIFTEEN_MINUTES: Average=114.36397361466217, Max=114.85251017854225, Min=113.73609600228941
FIFTEEN_MINUTES: Average=113.95674926908328, Max=115.04159597293474, Min=113.38254053697868
FIFTEEN_MINUTES: Average=114.64123141914824, Max=115.23195599822226, Min=114.0598932495943
FIFTEEN_MINUTES: Average=114.57026705953521, Max=114.99158384866107, Min=113.91485029746202
FIFTEEN_MINUTES: Average=114.74698186525093, Max=115.73896674838973, Min=113.7645801991399
FIFTEEN_MINUTES: Average=115.27956106307673, Max=116.65097467041336, Min=113.82130387332569
FIFTEEN_MINUTES: Average=116.44314787608776, Max=116.99393599151695, Min=115.95926133157903
FIFTEEN_MINUTES: Average=116.83405347600198, Max=117.55138405766891, Min=115.92436108571997
FIFTEEN_MINUTES: Average=117.28328738290574, Max=117.7735943148636, Min=116.83784534868485
FIFTEEN_MINUTES: Average=117.70404574557452, Max=118.81905988272526, Min=116.92597895863682
FIFTEEN_MINUTES: Average=118.62027740133016, Max=119.01129201525347, Min=118.11979798125472
FIFTEEN_MINUTES: Average=118.9021284524825, Max=119.28236550419123, Min=118.34031022684681
FIFTEEN_MINUTES: Average=119.0635140805452, Max=120.07376477932677, Min=118.3620903328769
FIFTEEN_MINUTES: Average=117.58221298463106, Max=118.50127968725123, Min=115.95756304822548
FIFTEEN_MINUTES: Average=115.06603513201615, Max=115.99963541913353, Min=114.58117093143494
FIFTEEN_MINUTES: Average=114.78190108929839, Max=115.24515840410506, Min=114.10458783336287
FIFTEEN_MINUTES: Average=113.33886518956143, Max=114.50402773864084, Min=112.72427536848541
FIFTEEN_MINUTES: Average=112.06611160266185, Max=113.23040839724771, Min=111.51964218021908
FIFTEEN_MINUTES: Average=112.3225513037103, Max=113.01601053394465, Min=111.70302839523796
FIFTEEN_MINUTES: Average=113.02099659271971, Max=113.6690070787651, Min=112.31272597398596
FIFTEEN_MINUTES: Average=113.94285853647399, Max=114.92694841637284, Min=113.23124338117124
FIFTEEN_MINUTES: Average=114.47038848309839, Max=114.74493637900876, Min=114.14780208655941
FIFTEEN_MINUTES: Average=114.27882527816374, Max=114.71178174720204, Min=113.70073139075468
FIFTEEN_MINUTES: Average=113.13381398829625, Max=114.42101244795391, Min=112.08957854898783
FIFTEEN_MINUTES: Average=112.32078759663477, Max=112.97951677786764, Min=111.6409275912561
FIFTEEN_MINUTES: Average=113.25654566931962, Max=113.9775234845233, Min=112.78807331558617
FIFTEEN_MINUTES: Average=113.49606841640002, Max=114.05230208536537, Min=113.03045442933089
FIFTEEN_MINUTES: Average=113.95747379587341, Max=114.62740566588204, Min=113.18213524858099
FIFTEEN_MINUTES: Average=112.49401426145961, Max=113.6300769029833, Min=111.9514951788271
FIFTEEN_MINUTES: Average=112.38419099860147, Max=113.27975484487915, Min=111.68661776885696
FIFTEEN_MINUTES: Average=111.8546280854966, Max=113.3502140419525, Min=110.44911450299115
FIFTEEN_MINUTES: Average=110.83437926164076, Max=111.52998105327272, Min=109.9434731414372
FIFTEEN_MINUTES: Average=110.11074049081067, Max=111.10368193251121, Min=109.53216953071102
FIFTEEN_MINUTES: Average=110.90089560837946, Max=111.51478559092916, Min=110.43487051355142
FIFTEEN_MINUTES: Average=111.4942565338296, Max=111.97851397320589, Min=110.95092272134272
FIFTEEN_MINUTES: Average=111.079983372611, Max=111.84155166322164, Min=110.3755555231764
FIFTEEN_MINUTES: Average=110.45427954786217, Max=110.98732069606044, Min=109.99211751116509
FIFTEEN_MINUTES: Average=110.55642547921485, Max=111.32943696222429, Min=109.81378358223127
FIFTEEN_MINUTES: Average=110.32069861811583, Max=111.10602973430716, Min=109.68162344860053
FIFTEEN_MINUTES: Average=111.09268936588172, Max=111.53147442539137, Min=110.58787072889805
FIFTEEN_MINUTES: Average=111.76716845326665, Max=112.65360297835363, Min=110.62688925507254
FIFTEEN_MINUTES: Average=112.5566670327362, Max=112.99407856838893, Min=112.1161650182761
FIFTEEN_MINUTES: Average=112.88434720621876, Max=113.3796631340779, Min=112.27445682965187
FIFTEEN_MINUTES: Average=112.26970905379552, Max=112.79016493628691, Min=111.65382645539339
FIFTEEN_MINUTES: Average=111.22492684777781, Max=111.84871777010956, Min=110.4258162727984
FIFTEEN_MINUTES: Average=110.6178275978618, Max=111.15136940483465, Min=110.1236647389916
FIFTEEN_MINUTES: Average=110.74863648335125, Max=111.26040942859288, Min=110.17561396273501
FIFTEEN_MINUTES: Average=110.54071548972497, Max=110.85950139504891, Min=110.04746304851295
FIFTEEN_MINUTES: Average=110.0133411523293, Max=110.61836196774281, Min=109.51119165068887
FIFTEEN_MINUTES: Average=109.86504177362762, Max=110.41730002651445, Min=109.2886534186829
FIFTEEN_MINUTES: Average=108.93533654994825, Max=110.01321318408743, Min=107.67163341413057
FIFTEEN_MINUTES: Average=107.74600629319247, Max=108.26603225110652, Min=107.23279166868069
FIFTEEN_MINUTES: Average=107.36345245780925, Max=107.8174926726509, Min=106.61728332016993
FIFTEEN_MINUTES: Average=107.82432618973479, Max=108.59993075656449, Min=106.96215554564903
FIFTEEN_MINUTES: Average=107.32713571662825, Max=108.48929105125717, Min=106.15019564449199
FIFTEEN_MINUTES: Average=106.12113020631062, Max=106.81568413361948, Min=105.62600343301075
FIFTEEN_MINUTES: Average=105.86745836431578, Max=106.35649598892398, Min=105.52647002745624
FIFTEEN_MINUTES: Average=106.08551159356844, Max=106.76528400731274, Min=105.44635006291193
FIFTEEN_MINUTES: Average=106.80062426625256, Max=107.2599969017323, Min=106.2770066429163
FIFTEEN_MINUTES: Average=105.50174691699445, Max=106.70574721279488, Min=104.7717625436426
FIFTEEN_MINUTES: Average=105.73322901391217, Max=106.79714158273484, Min=104.77369969594207
FIFTEEN_MINUTES: Average=106.1303605868358, Max=106.76485379685467, Min=105.71082340145428
FIFTEEN_MINUTES: Average=105.77009144633834, Max=106.26987124034244, Min=105.30144163472532
FIFTEEN_MINUTES: Average=106.30813494329095, Max=106.95841831738994, Min=105.42664795750481
FIFTEEN_MINUTES: Average=107.14893476983788, Max=107.660480168828, Min=106.47399865879828
FIFTEEN_MINUTES: Average=107.57089802850844, Max=108.24559034767582, Min=106.71936723695813
FIFTEEN_MINUTES: Average=107.01104382585454, Max=108.24158013261965, Min=106.15367285409117
FIFTEEN_MINUTES: Average=105.94229429428007, Max=106.6595032722483, Min=105.38085847950585
FIFTEEN_MINUTES: Average=106.3839295640739, Max=106.99911890345146, Min=105.46774689844045
FIFTEEN_MINUTES: Average=106.77117236426044, Max=107.19322586228017, Min=106.24960108657756
FIFTEEN_MINUTES: Average=106.64403325032409, Max=107.47217331099918, Min=105.87522121085576
FIFTEEN_MINUTES: Average=107.44477659597847, Max=108.07508372107104, Min=106.93896675739771
FIFTEEN_MINUTES: Average=107.37600001414448, Max=107.67725091943662, Min=106.96367851286301
FIFTEEN_MINUTES: Average=107.42694468271574, Max=107.81194148377425, Min=107.03600633044319
FIFTEEN_MINUTES: Average=106.99623749394436, Max=107.50058513109381, Min=106.49069189860376
FIFTEEN_MINUTES: Average=107.23550149543838, Max=107.72604247405373, Min=106.79699585606322
FIFTEEN_MINUTES: Average=106.31559320142695, Max=107.4870397523709, Min=105.34335047710326
FIFTEEN_MINUTES: Average=105.57949788316664, Max=106.10420486375492, Min=104.95096703229584
FIFTEEN_MINUTES: Average=104.51447727109361, Max=105.0865862633913, Min=103.84276226652482
FIFTEEN_MINUTES: Average=104.58312012665989, Max=105.1919612119996, Min=104.0655353517498
FIFTEEN_MINUTES: Average=104.01195815019314, Max=104.56614134054855, Min=103.64621721310623
FIFTEEN_MINUTES: Average=103.71910844877063, Max=104.22280505166812, Min=102.8217642109363
FIFTEEN_MINUTES: Average=102.55777840504707, Max=103.24684832305165, Min=101.78311739885761
FIFTEEN_MINUTES: Average=102.26846197704013, Max=102.88061257699523, Min=101.75838056471852
FIFTEEN_MINUTES: Average=101.04887308080251, Max=102.09635710737753, Min=100.20741710771922
FIFTEEN_MINUTES: Average=100.17038856449835, Max=100.70417502673378, Min=99.48676589739041
FIFTEEN_MINUTES: Average=99.65117366405009, Max=100.25717626840755, Min=99.01867397745288
FIFTEEN_MINUTES: Average=99.73333854545, Max=100.30702114358282, Min=99.28753092131949
FIFTEEN_MINUTES: Average=99.90155004110846, Max=100.32460675391488, Min=99.48499308422056
FIFTEEN_MINUTES: Average=100.1665331063171, Max=100.76846925956589, Min=99.52853717811003
FIFTEEN_MINUTES: Average=99.91655961432973, Max=100.41153684979983, Min=99.35415383607177
FIFTEEN_MINUTES: Average=100.74911686637526, Max=101.44564576061546, Min=100.1957067883505
FIFTEEN_MINUTES: Average=101.29910244553903, Max=101.80024143757547, Min=100.80571494183086
FIFTEEN_MINUTES: Average=100.86959532127766, Max=101.55324902903672, Min=100.15107786258982
FIFTEEN_MINUTES: Average=100.60017267607908, Max=101.02406427323452, Min=100.16863473131764
FIFTEEN_MINUTES: Average=100.53928878845082, Max=101.2318578819005, Min=99.91571743704509
FIFTEEN_MINUTES: Average=100.54716735421087, Max=101.08950218860727, Min=99.8421540974421
FIFTEEN_MINUTES: Average=102.04360779498494, Max=103.10747853293059, Min=100.81919194792543
FIFTEEN_MINUTES: Average=102.99637202905836, Max=103.603438890467, Min=102.60689342519647
FIFTEEN_MINUTES: Average=104.2733930552587, Max=105.18330996736914, Min=103.1217487575153
FIFTEEN_MINUTES: Average=105.08294246489963, Max=105.43201706234689, Min=104.69765505753413
FIFTEEN_MINUTES: Average=105.3976528656214, Max=105.9651161797899, Min=104.66467750390204
FIFTEEN_MINUTES: Average=105.42412723597835, Max=106.09940620320951, Min=104.66993984751113
FIFTEEN_MINUTES: Average=104.51284737940837, Max=105.81132853522739, Min=103.83187813939504
FIFTEEN_MINUTES: Average=103.81324801742234, Max=104.3686005458188, Min=103.02073414516322
FIFTEEN_MINUTES: Average=103.82012964430005, Max=104.34218184777056, Min=103.09935968435622
FIFTEEN_MINUTES: Average=103.55081297471796, Max=103.94725531455965, Min=102.95797888830583
FIFTEEN_MINUTES: Average=104.02933904226146, Max=104.81490554472845, Min=103.18655484881954
FIFTEEN_MINUTES: Average=105.74941631846396, Max=106.76233398352804, Min=104.7860588963357
FIFTEEN_MINUTES: Average=106.55209822454137, Max=106.96145131779298, Min=106.15681119961499
FIFTEEN_MINUTES: Average=106.36213080478684, Max=106.88509326262373, Min=105.77110075344731
FIFTEEN_MINUTES: Average=105.44767759513716, Max=106.17241510180338, Min=104.54586731732023
FIFTEEN_MINUTES: Average=104.66231142828215, Max=105.3306288244468, Min=104.1299075056387
FIFTEEN_MINUTES: Average=104.4182593164963, Max=105.0622525966262, Min=103.8778959459147
FIFTEEN_MINUTES: Average=104.79477979724403, Max=105.48381378568996, Min=104.09753936998983
FIFTEEN_MINUTES: Average=104.14907223686868, Max=104.51345122767397, Min=103.83501484206263
FIFTEEN_MINUTES: Average=104.34663911718376, Max=105.14976216151369, Min=103.80525005967871
FIFTEEN_MINUTES: Average=104.99896595346512, Max=105.80676363613857, Min=104.26326490211368
FIFTEEN_MINUTES: Average=105.1504601510096, Max=105.89988011467796, Min=104.4828463450362
FIFTEEN_MINUTES: Average=105.05899344744093, Max=105.41686420207053, Min=104.58000302935098
FIFTEEN_MINUTES: Average=104.15802159858822, Max=104.73504213829627, Min=103.57895524665915
FIFTEEN_MINUTES: Average=103.86250904976828, Max=104.5450653947836, Min=103.2611075232203
FIFTEEN_MINUTES: Average=103.63519568400694, Max=104.23606260409483, Min=103.06965288768818
FIFTEEN_MINUTES: Average=102.68680909241594, Max=103.71136204612016, Min=101.57852674354828
FIFTEEN_MINUTES: Average=102.48357538513665, Max=103.4608098672638, Min=101.85020261575487
FIFTEEN_MINUTES: Average=104.28545245966232, Max=105.1192235811306, Min=103.26741593701962
FIFTEEN_MINUTES: Average=105.26753519887431, Max=105.8330489179778, Min=104.3300986824437
FIFTEEN_MINUTES: Average=105.4909360699562, Max=105.8390086317754, Min=104.97073808529493
FIFTEEN_MINUTES: Average=104.48796517381987, Max=105.6077029610274, Min=103.85964939267161
FIFTEEN_MINUTES: Average=103.933251113624, Max=104.78617629419904, Min=103.20819678209754
FIFTEEN_MINUTES: Average=103.48474530585055, Max=103.91253837016878, Min=103.09847638149547
FIFTEEN_MINUTES: Average=104.60211585752513, Max=105.24905279635053, Min=103.4204348652116
FIFTEEN_MINUTES: Average=104.70567000349115, Max=105.30589648226378, Min=104.01446747592512
FIFTEEN_MINUTES: Average=103.77101410107001, Max=104.32641462643026, Min=103.07991197889139
FIFTEEN_MINUTES: Average=102.58191406968363, Max=103.53224577074609, Min=101.74345263425495
FIFTEEN_MINUTES: Average=100.86287132148735, Max=101.85721110626922, Min=100.28534950822042
FIFTEEN_MINUTES: Average=100.31641916233212, Max=101.03542256660711, Min=99.77947044825075
FIFTEEN_MINUTES: Average=99.7112800106486, Max=100.32022552679676, Min=98.88257870752588
FIFTEEN_MINUTES: Average=98.85815380494918, Max=99.46409064626556, Min=98.08990297192562
FIFTEEN_MINUTES: Average=98.11033332729795, Max=98.7265623192841, Min=97.68399752928217
FIFTEEN_MINUTES: Average=97.82174360017474, Max=98.35827476721006, Min=97.16237266127028
FIFTEEN_MINUTES: Average=97.09458090115953, Max=97.74874061107053, Min=96.45038548787502
FIFTEEN_MINUTES: Average=97.56519180475206, Max=97.93493462255599, Min=97.07902026833038
FIFTEEN_MINUTES: Average=96.93521892565018, Max=97.69557109528628, Min=96.26657737097386
FIFTEEN_MINUTES: Average=97.38607428846448, Max=97.94388677922002, Min=96.80766986537301
FIFTEEN_MINUTES: Average=98.04204472948553, Max=98.62091254578247, Min=97.62666687275453
FIFTEEN_MINUTES: Average=97.67735812038106, Max=98.27456521997651, Min=97.28363680125752
FIFTEEN_MINUTES: Average=98.12743708961186, Max=98.45201961011264, Min=97.86819978210877
FIFTEEN_MINUTES: Average=98.82769946400283, Max=99.65395772966238, Min=97.75066702261648
FIFTEEN_MINUTES: Average=98.98815471358782, Max=99.50193952656187, Min=98.24192114190846
FIFTEEN_MINUTES: Average=99.22843653727615, Max=99.56207743115475, Min=98.92255752677235
HOUR: Average=106.03393229140009, Max=107.24015595843464, Min=103.96598471772958
HOUR: Average=106.17082485360038, Max=107.45281930963756, Min=105.15543390539133
HOUR: Average=104.69646960862315, Max=106.46213449868468, Min=103.29579780419752
HOUR: Average=104.68352596307716, Max=105.5674022078836, Min=103.68052092774425
HOUR: Average=102.97721142271774, Max=104.88685718189468, Min=101.36094451959566
HOUR: Average=103.22309016610157, Max=105.48945229282775, Min=100.93046079061315
HOUR: Average=105.66227098042464, Max=106.79047314120172, Min=104.39614276710894
HOUR: Average=105.32906283470058, Max=106.81858566947938, Min=104.63871301321598
HOUR: Average=104.49657895920681, Max=105.74182002051602, Min=102.99715202582281
HOUR: Average=103.45210370465365, Max=104.68147392819964, Min=102.33732518798702
HOUR: Average=103.6535780048181, Max=104.58156430968825, Min=102.54109225272886
HOUR: Average=100.77242027377038, Max=102.82196833425873, Min=99.05672306253727
HOUR: Average=99.59835855005689, Max=100.65630630483085, Min=98.60564464621811
HOUR: Average=98.3924745829147, Max=100.49859649090075, Min=96.29061365167347
HOUR: Average=97.50106966182277, Max=98.7309186148643, Min=96.00023847224591
HOUR: Average=96.91684312026598, Max=97.67130699296939, Min=96.02653003630756
HOUR: Average=94.85654945421211, Max=96.56473729890918, Min=93.24517382352558
HOUR: Average=94.48091387329089, Max=95.85307293896211, Min=92.7549039614749
HOUR: Average=95.07421586862044, Max=96.70279338728172, Min=93.3555225033851
HOUR: Average=97.25040765223686, Max=98.27480452362038, Min=96.50438005183437
HOUR: Average=98.41485912946783, Max=99.74981719771932, Min=97.25889365375114
HOUR: Average=98.28841451003159, Max=99.59653081322745, Min=97.50895856705998
HOUR: Average=97.99999305289072, Max=99.17917376210863, Min=97.03294769690977
HOUR: Average=97.7795512209371, Max=98.70211191298843, Min=96.87655529632826
HOUR: Average=97.14385606958858, Max=98.80924845708772, Min=95.91941231743641
HOUR: Average=98.7091234395428, Max=99.23598310980609, Min=97.54478341707147
HOUR: Average=98.72509648549953, Max=100.86577802876721, Min=96.81167475515726
HOUR: Average=101.11213676226716, Max=101.80091106122235, Min=100.0274644567773
HOUR: Average=100.6393396366588, Max=101.79874446575533, Min=99.41124971634488
HOUR: Average=101.67403041193342, Max=102.77234810397098, Min=100.22681873906542
HOUR: Average=100.74737750406489, Max=102.29654616011602, Min=99.41403555745896
HOUR: Average=103.00229663173786, Max=105.24959572703165, Min=100.5095499753396
HOUR: Average=102.55177802902041, Max=104.05811511640525, Min=101.27788526179303
HOUR: Average=100.11727427858071, Max=102.01407662116334, Min=98.33922210677096
HOUR: Average=98.89353518155244, Max=100.09796005686856, Min=97.32280968587148
HOUR: Average=97.3777151807139, Max=98.11024031474238, Min=96.48339524027345
HOUR: Average=96.83893888943729, Max=97.8293845151439, Min=95.8676106195138
HOUR: Average=96.54604021819567, Max=98.83036896863932, Min=95.26191795383414
HOUR: Average=100.58006614795532, Max=101.7583492843096, Min=98.44929827662152
HOUR: Average=100.70479017515787, Max=102.34558257807858, Min=99.5096679074328
HOUR: Average=101.14896684599674, Max=101.88151084192882, Min=99.73325115617936
HOUR: Average=100.34636782804401, Max=101.07770665640355, Min=99.59493399914493
HOUR: Average=99.67693967094621, Max=100.78537325637213, Min=98.7790193071423
HOUR: Average=99.36292412125559, Max=100.6240044665198, Min=98.11401274229269
HOUR: Average=98.68748589935436, Max=100.78926124231435, Min=95.67622618145094
HOUR: Average=95.19287782670125, Max=96.72970110415532, Min=93.44929606095315
HOUR: Average=95.10210974309693, Max=96.46786292984625, Min=93.71681135683608
HOUR: Average=96.37838047734702, Max=97.38683079977264, Min=95.33555001661051
HOUR: Average=98.72582031653717, Max=101.59617475374299, Min=96.30803461451033
HOUR: Average=100.00107396583954, Max=100.97936664242314, Min=98.76532599298679
HOUR: Average=100.26543653271531, Max=101.96906958427611, Min=98.4593693321301
HOUR: Average=102.54889493027088, Max=103.62759866558547, Min=100.73101097814423
HOUR: Average=101.86172607259333, Max=102.88839937442293, Min=100.81194314453694
HOUR: Average=103.91384494661088, Max=105.17997213162417, Min=102.12082299584924
HOUR: Average=105.78046974619593, Max=107.53955836373352, Min=104.34433560318509
