
MINUTE: Average=521.2522080935734, Max=521.4031192414657, Min=521.0887309408552
FIFTEEN_MINUTES: Average=499.2660938785635, Max=499.6754606779892, Min=498.71434792082715
FIFTEEN_MINUTES: Average=498.1124222110431, Max=498.81744985123544, Min=497.45540368407035
FIFTEEN_MINUTES: Average=497.5107466741281, Max=498.0059315623369, Min=496.85530002813925
FIFTEEN_MINUTES: Average=497.4793585333591, Max=498.1578215913746, Min=496.76870120811066
FIFTEEN_MINUTES: Average=497.7449963298157, Max=498.31552660696985, Min=496.9665100607779
FIFTEEN_MINUTES: Average=497.1847856197544, Max=497.7826672177294, Min=496.5544342447303
FIFTEEN_MINUTES: Average=496.6879227098625, Max=497.1765304731038, Min=496.1704764265185
FIFTEEN_MINUTES: Average=496.3091243171135, Max=496.8662375410506, Min=495.96926950367765
FIFTEEN_MINUTES: Average=496.4981254720246, Max=497.1294950462364, Min=495.9077991051837
FIFTEEN_MINUTES: Average=495.80477314706985, Max=496.46949727498765, Min=495.28923439418065
FIFTEEN_MINUTES: Average=495.1814924199271, Max=495.731946193755, Min=494.3937326888394
FIFTEEN_MINUTES: Average=495.13802430911585, Max=495.8005058474138, Min=494.6135641559307
FIFTEEN_MINUTES: Average=495.37351251854136, Max=496.0482630189001, Min=494.6758951773046
FIFTEEN_MINUTES: Average=496.7885464947409, Max=497.6473680435711, Min=495.6702106039254
FIFTEEN_MINUTES: Average=497.3351363894272, Max=497.81304629352286, Min=496.7389234652352
FIFTEEN_MINUTES: Average=495.8976978501052, Max=496.7329386070637, Min=495.3320490809236
FIFTEEN_MINUTES: Average=495.83362707244225, Max=496.6146079095236, Min=495.09712780735526
FIFTEEN_MINUTES: Average=495.69180147448145, Max=496.140705250698, Min=495.25936866614865
FIFTEEN_MINUTES: Average=495.4663923763823, Max=496.2962781526494, Min=494.70176792480186
FIFTEEN_MINUTES: Average=494.14740711636927, Max=495.08288123104285, Min=493.1022177630051
FIFTEEN_MINUTES: Average=493.7692266721788, Max=494.3461312896101, Min=493.2094924312917
FIFTEEN_MINUTES: Average=493.49738534708774, Max=494.2510987656094, Min=492.9623908227926
FIFTEEN_MINUTES: Average=492.9760379092844, Max=493.66707863290804, Min=492.5419539580005
FIFTEEN_MINUTES: Average=494.8799437404368, Max=495.8241904492841, Min=493.3688654540738
FIFTEEN_MINUTES: Average=495.1499684262769, Max=495.8211176904636, Min=494.5492081373602
FIFTEEN_MINUTES: Average=495.4831669754088, Max=496.1727182945016, Min=494.5389554490339
FIFTEEN_MINUTES: Average=495.4621677242751, Max=496.7947907994126, Min=494.9233347369463
FIFTEEN_MINUTES: Average=497.0952956715624, Max=497.7139767743043, Min=496.4518551698876
FIFTEEN_MINUTES: Average=497.324661703183, Max=497.8107697676947, Min=496.7042411490478
FIFTEEN_MINUTES: Average=496.98861729587605, Max=497.7498353635605, Min=496.13964618611885
FIFTEEN_MINUTES: Average=498.1755760810724, Max=498.6542727834316, Min=497.4946722575784
FIFTEEN_MINUTES: Average=496.80208136473357, Max=497.74677629559386, Min=496.10301269293103
FIFTEEN_MINUTES: Average=494.9960892084698, Max=496.32221662959853, Min=494.0940238328482
FIFTEEN_MINUTES: Average=494.29170031268063, Max=494.76314169606843, Min=493.69240242410973
FIFTEEN_MINUTES: Average=492.90203264157134, Max=494.0658864164066, Min=492.21148347021983
FIFTEEN_MINUTES: Average=492.9867759023943, Max=493.64407472277986, Min=492.4169660729655
FIFTEEN_MINUTES: Average=492.92225802715274, Max=493.4914332736551, Min=492.2802725699445
FIFTEEN_MINUTES: Average=492.59599019282894, Max=493.1120908127306, Min=492.2468577450775
FIFTEEN_MINUTES: Average=492.3025868401377, Max=493.2095790183213, Min=491.6582997882718
FIFTEEN_MINUTES: Average=492.0449268882224, Max=492.42509072295894, Min=491.51531573736884
FIFTEEN_MINUTES: Average=491.80200476380566, Max=492.71263770604304, Min=490.88520554618714
FIFTEEN_MINUTES: Average=490.7873746514879, Max=491.266218020885, Min=490.2369116362217
FIFTEEN_MINUTES: Average=491.1507691858623, Max=491.41692662379756, Min=490.59597775797613
FIFTEEN_MINUTES: Average=491.1113192667777, Max=491.6172940466737, Min=490.5551874315764
FIFTEEN_MINUTES: Average=491.9732612064226, Max=492.5168934924874, Min=491.0187335422762
FIFTEEN_MINUTES: Average=492.3683703798064, Max=493.1661516570176, Min=491.88598415893125
FIFTEEN_MINUTES: Average=493.6167592265096, Max=494.42256646987755, Min=492.7898328940376
FIFTEEN_MINUTES: Average=493.7995637656481, Max=494.45477197743895, Min=493.3580337246666
FIFTEEN_MINUTES: Average=493.1855652883853, Max=493.7708963165146, Min=492.50305206194486
FIFTEEN_MINUTES: Average=493.41969173150784, Max=494.03179013900615, Min=492.7468624479506
FIFTEEN_MINUTES: Average=493.3856723371968, Max=493.9318940736014, Min=492.9655358850184
FIFTEEN_MINUTES: Average=493.0573965325896, Max=493.6755044215034, Min=492.6420147899317
FIFTEEN_MINUTES: Average=493.0201150554194, Max=493.53830031148124, Min=492.4937036208158
FIFTEEN_MINUTES: Average=493.65248431959816, Max=494.3092468359608, Min=493.149746901744
FIFTEEN_MINUTES: Average=493.95775896304315, Max=494.4200858139988, Min=493.3700523164858
FIFTEEN_MINUTES: Average=493.87462694613237, Max=494.40539707175816, Min=493.28446811526294
FIFTEEN_MINUTES: Average=493.93440253373996, Max=495.0221538740705, Min=493.0333979959298
FIFTEEN_MINUTES: Average=494.7314227890129, Max=495.33456919472303, Min=494.31257455513247
FIFTEEN_MINUTES: Average=494.9840774740856, Max=495.70713464781824, Min=494.2785146814831
FIFTEEN_MINUTES: Average=495.8575324300942, Max=496.4110000741281, Min=495.3295397740507
FIFTEEN_MINUTES: Average=495.13852643748953, Max=495.89547647329033, Min=494.6013909406842
FIFTEEN_MINUTES: Average=495.3757868232652, Max=495.99520157885826, Min=494.46581493980034
FIFTEEN_MINUTES: Average=495.71344819374855, Max=496.3566131105591, Min=495.150127671044
FIFTEEN_MINUTES: Average=496.3416839485033, Max=496.91486728798145, Min=495.7844834909245
FIFTEEN_MINUTES: Average=496.9561043756488, Max=497.3263156203326, Min=496.47907911776406
FIFTEEN_MINUTES: Average=496.8587403433392, Max=497.4044361723656, Min=496.2451801442719
FIFTEEN_MINUTES: Average=497.4369864917966, Max=497.7811450073163, Min=496.95488991609005
FIFTEEN_MINUTES: Average=497.72305583616605, Max=498.2146730138375, Min=497.2931943955418
FIFTEEN_MINUTES: Average=498.39911449481934, Max=499.21423998973785, Min=497.64949729854555
FIFTEEN_MINUTES: Average=498.87084261104445, Max=499.7155039731217, Min=498.19529783436735
FIFTEEN_MINUTES: Average=498.8317722680929, Max=499.4788878682557, Min=498.19425106213384
FIFTEEN_MINUTES: Average=500.18704383249684, Max=501.0334585832191, Min=498.657106959793
FIFTEEN_MINUTES: Average=500.6197905023157, Max=501.1855590842598, Min=499.8316326226348
FIFTEEN_MINUTES: Average=500.4161659540197, Max=501.05081975823424, Min=499.6657124307345
FIFTEEN_MINUTES: Average=500.3812667606257, Max=500.7077058800591, Min=500.0560877291715
FIFTEEN_MINUTES: Average=500.63755290421255, Max=501.50575905044536, Min=500.0096135097381
FIFTEEN_MINUTES: Average=501.7439551939936, Max=502.1314414100326, Min=501.31571609832565
FIFTEEN_MINUTES: Average=501.82780977566586, Max=502.361773976684, Min=501.2607769498648
FIFTEEN_MINUTES: Average=502.6583892671577, Max=503.16623876364326, Min=501.67785317178783
FIFTEEN_MINUTES: Average=502.62421958694347, Max=503.28909236403814, Min=502.00993622819925
FIFTEEN_MINUTES: Average=502.5870371369065, Max=503.08797888827917, Min=502.10683182152474
FIFTEEN_MINUTES: Average=502.26069531727615, Max=502.71446916569784, Min=501.9106467539969
FIFTEEN_MINUTES: Average=502.9792149568749, Max=503.6913928214798, Min=502.25166737546795
FIFTEEN_MINUTES: Average=502.0789966214054, Max=502.83850525069533, Min=501.6239191763006
FIFTEEN_MINUTES: Average=502.07268327478954, Max=502.64420944151544, Min=501.4505097198441
FIFTEEN_MINUTES: Average=502.83845599364207, Max=503.2893870474046, Min=502.3707422435774
FIFTEEN_MINUTES: Average=502.3157553228048, Max=503.013973901572, Min=501.33525508941955
FIFTEEN_MINUTES: Average=501.7467488964575, Max=502.7390737715946, Min=500.9069724706135
FIFTEEN_MINUTES: Average=501.4391232388359, Max=501.88722007222674, Min=500.77670313749417
FIFTEEN_MINUTES: Average=501.8227237021052, Max=503.14030995097147, Min=500.6861777580323
FIFTEEN_MINUTES: Average=503.0832694783543, Max=503.3896945628118, Min=502.6714819386581
FIFTEEN_MINUTES: Average=502.707391204401, Max=503.4798784065378, Min=501.94940428162903
FIFTEEN_MINUTES: Average=502.4717759690989, Max=503.01159585028785, Min=502.02306781975363
FIFTEEN_MINUTES: Average=502.8969962268802, Max=503.60236043416813, Min=502.222481098854
FIFTEEN_MINUTES: Average=502.71853019141633, Max=503.5028819804533, Min=501.52445639638137
FIFTEEN_MINUTES: Average=502.6017401924026, Max=503.23043188871253, Min=501.63436372054366
FIFTEEN_MINUTES: Average=501.7387176672743, Max=502.6098528161702, Min=501.1375020303768
FIFTEEN_MINUTES: Average=501.19763093590956, Max=502.0793780167724, Min=499.67290803799045
FIFTEEN_MINUTES: Average=500.3013872748106, Max=501.34109135626596, Min=499.50043810896824
FIFTEEN_MINUTES: Average=501.2527623533912, Max=501.73534663797915, Min=500.6428739712333
FIFTEEN_MINUTES: Average=501.67804251325873, Max=502.3977544281349, Min=501.2130624058425
FIFTEEN_MINUTES: Average=502.79864071650337, Max=503.165582712101, Min=502.20248347349434
FIFTEEN_MINUTES: Average=503.46441750204747, Max=504.2494625860485, Min=502.45333397282445
FIFTEEN_MINUTES: Average=504.46278216262704, Max=505.1598311994202, Min=503.64119065282307
FIFTEEN_MINUTES: Average=503.3272357704892, Max=504.07716194135276, Min=502.7736754199569
FIFTEEN_MINUTES: Average=502.57128754334616, Max=503.3873295413518, Min=502.02924528302856
FIFTEEN_MINUTES: Average=502.6863050886766, Max=503.34887314602054, Min=501.8628306429297
FIFTEEN_MINUTES: Average=501.87395768442553, Max=502.62166531484024, Min=501.2500734111752
FIFTEEN_MINUTES: Average=502.0372843708757, Max=502.66248587722686, Min=501.68470890401665
FIFTEEN_MINUTES: Average=502.8274547464571, Max=503.4186981275844, Min=502.3716791325628
FIFTEEN_MINUTES: Average=503.5094656532762, Max=504.3201021546428, Min=502.90584158070055
FIFTEEN_MINUTES: Average=503.8946130592292, Max=504.64010152780185, Min=503.03361071818676
FIFTEEN_MINUTES: Average=504.21584967153774, Max=504.71305824469505, Min=503.6163799453307
FIFTEEN_MINUTES: Average=504.970508692785, Max=505.44202934694107, Min=504.2076059482838
FIFTEEN_MINUTES: Average=504.8571616402409, Max=505.46926104793584, Min=504.1618020708194
FIFTEEN_MINUTES: Average=504.43104801434794, Max=505.22519008835707, Min=503.8911644766744
FIFTEEN_MINUTES: Average=504.5253661326952, Max=505.1761166767603, Min=503.8942906835653
FIFTEEN_MINUTES: Average=505.4681060440026, Max=506.28776137863406, Min=504.9035041880794
FIFTEEN_MINUTES: Average=506.71726437921933, Max=507.5304748802241, Min=506.0142516734217
FIFTEEN_MINUTES: Average=506.71931141941536, Max=507.2838723739409, Min=506.2211967710193
FIFTEEN_MINUTES: Average=506.4013045671191, Max=506.9231026392417, Min=505.6122460160145
FIFTEEN_MINUTES: Average=505.52488954127847, Max=505.95686829761945, Min=504.9783288681851
FIFTEEN_MINUTES: Average=505.8639306527079, Max=506.577139826784, Min=505.24994789059525
FIFTEEN_MINUTES: Average=506.82587811216456, Max=507.6352538197188, Min=506.027991326786
FIFTEEN_MINUTES: Average=507.5089798875854, Max=508.1020162962248, Min=506.6581805635309
FIFTEEN_MINUTES: Average=506.96574904949296, Max=507.383860266658, Min=506.3565355847685
FIFTEEN_MINUTES: Average=507.0217118656068, Max=507.8229011927098, Min=506.31317283222694
FIFTEEN_MINUTES: Average=506.3404508157354, Max=506.8459875897304, Min=505.94041170399885
FIFTEEN_MINUTES: Average=505.4154813537754, Max=506.07859144547416, Min=504.39401374776946
FIFTEEN_MINUTES: Average=503.57609855660866, Max=504.6197588867841, Min=502.62413637668317
FIFTEEN_MINUTES: Average=503.3410704768736, Max=503.84792792839596, Min=502.7967297343825
FIFTEEN_MINUTES: Average=502.73255461194196, Max=503.28208136583845, Min=501.9746336844993
FIFTEEN_MINUTES: Average=502.0015197547323, Max=502.33015133150366, Min=501.56812117807146
FIFTEEN_MINUTES: Average=501.33340042932684, Max=502.35742859364757, Min=500.7979202472925
FIFTEEN_MINUTES: Average=501.545829826594, Max=501.95847412343727, Min=501.1511109739574
FIFTEEN_MINUTES: Average=501.76031765278134, Max=502.5049017807873, Min=501.3299217114381
FIFTEEN_MINUTES: Average=502.14559176422597, Max=503.18766925202226, Min=501.4634462510548
FIFTEEN_MINUTES: Average=502.13029587727294, Max=502.799896573476, Min=501.50047882242313
FIFTEEN_MINUTES: Average=502.1210769043938, Max=502.7923829379772, Min=501.3350987323086
FIFTEEN_MINUTES: Average=501.66934721292785, Max=503.081352240203, Min=500.80674991688244
FIFTEEN_MINUTES: Average=502.5516646644564, Max=503.14251158194605, Min=502.0468001118726
FIFTEEN_MINUTES: Average=502.8606775710585, Max=503.4431596538563, Min=502.21992746112704
FIFTEEN_MINUTES: Average=504.57176330399017, Max=505.33431475207254, Min=503.2729545822699
FIFTEEN_MINUTES: Average=504.8812113527413, Max=505.30360111781636, Min=504.4068857103181
FIFTEEN_MINUTES: Average=503.2517438794717, Max=504.5419730194926, Min=502.288434806529
FIFTEEN_MINUTES: Average=502.4641696718633, Max=503.2995712002654, Min=501.9064555107385
FIFTEEN_MINUTES: Average=503.514573027401, Max=504.1285491614911, Min=502.9717575558139
FIFTEEN_MINUTES: Average=503.4714851737375, Max=504.0425724151373, Min=502.67342721127096
FIFTEEN_MINUTES: Average=504.9332921270427, Max=506.05275330381005, Min=503.6441308753715
FIFTEEN_MINUTES: Average=505.590832697441, Max=506.23315921882414, Min=505.0694639445059
FIFTEEN_MINUTES: Average=505.9856215082668, Max=506.77904232613776, Min=505.1731861033484
FIFTEEN_MINUTES: Average=505.6744934863957, Max=506.03392240309716, Min=505.23646892983004
FIFTEEN_MINUTES: Average=505.94844520198995, Max=507.2389926106391, Min=505.0125816072927
FIFTEEN_MINUTES: Average=507.768873806087, Max=508.3242256168909, Min=506.92202467105466
FIFTEEN_MINUTES: Average=508.0561376930984, Max=508.47316324464083, Min=507.65163857352616
FIFTEEN_MINUTES: Average=507.64556365821966, Max=508.3207428230921, Min=507.2071363400424
FIFTEEN_MINUTES: Average=507.25038818241393, Max=507.86620953821813, Min=506.54874739670447
FIFTEEN_MINUTES: Average=507.50170459945883, Max=507.9469236537299, Min=506.50049794056673
FIFTEEN_MINUTES: Average=507.5681293158652, Max=508.19939555883684, Min=506.90925711687254
FIFTEEN_MINUTES: Average=507.00589488841945, Max=507.59581644338436, Min=506.41959788615185
FIFTEEN_MINUTES: Average=506.7055164029273, Max=507.1554074247607, Min=506.30698708751635
FIFTEEN_MINUTES: Average=505.71010680632503, Max=506.7614210187034, Min=505.28740633026496
FIFTEEN_MINUTES: Average=505.87774882208856, Max=506.7152586923745, Min=504.87042451131515
FIFTEEN_MINUTES: Average=505.9341698275276, Max=506.6391758465861, Min=505.23967468900486
FIFTEEN_MINUTES: Average=506.08355640405114, Max=506.9175481534766, Min=505.194148043208
FIFTEEN_MINUTES: Average=506.0890639279632, Max=506.8731759735012, Min=505.3490172516041
FIFTEEN_MINUTES: Average=505.99864099644196, Max=506.431739413721, Min=505.4638219923353
FIFTEEN_MINUTES: Average=506.0816860258429, Max=506.6029747928312, Min=505.51108068597097
FIFTEEN_MINUTES: Average=507.1463678125011, Max=508.15439720729637, Min=506.16146061619526
FIFTEEN_MINUTES: Average=508.5339293711802, Max=509.212980082537, Min=507.88815699116515
FIFTEEN_MINUTES: Average=509.24699718877673, Max=509.7500826259242, Min=508.6147526530971
FIFTEEN_MINUTES: Average=509.9500703929909, Max=510.5994056427535, Min=509.5904795281254
FIFTEEN_MINUTES: Average=510.84746277842936, Max=511.4253876772018, Min=510.36131012317685
FIFTEEN_MINUTES: Average=510.52509124066444, Max=510.9423191023841, Min=510.09222290444916
FIFTEEN_MINUTES: Average=510.8278709415512, Max=511.32827952325124, Min=510.35742389104644
FIFTEEN_MINUTES: Average=512.1216610174009, Max=513.5718967803139, Min=511.11789276919967
FIFTEEN_MINUTES: Average=514.6073612226163, Max=515.1811418576672, Min=513.4135541970026
FIFTEEN_MINUTES: Average=515.9185896045642, Max=516.478499026284, Min=515.0582229662878
FIFTEEN_MINUTES: Average=517.0968161855155, Max=517.7492392010753, Min=516.4069688691369
FIFTEEN_MINUTES: Average=516.4669344904913, Max=516.9739629108851, Min=515.9861904179841
FIFTEEN_MINUTES: Average=516.8467179548936, Max=517.2420055364845, Min=516.2185089457096
FIFTEEN_MINUTES: Average=516.5357662582688, Max=517.7593616544739, Min=515.4256931440763
FIFTEEN_MINUTES: Average=516.1307911965192, Max=516.7286411638938, Min=515.3145661170306
FIFTEEN_MINUTES: Average=515.5069163091767, Max=516.1993203550994, Min=514.7226971619494
FIFTEEN_MINUTES: Average=515.343836229877, Max=515.7660196385509, Min=514.8556720835937
FIFTEEN_MINUTES: Average=514.7245387933455, Max=515.32498661706, Min=514.1674936302644
FIFTEEN_MINUTES: Average=514.355638918584, Max=515.0251112272679, Min=513.8042374034844
FIFTEEN_MINUTES: Average=515.13772320494, Max=515.7405481673364, Min=514.6485708898881
FIFTEEN_MINUTES: Average=515.9688066785535, Max=516.4620199879862, Min=515.5128812534921
FIFTEEN_MINUTES: Average=516.3710364558461, Max=516.930199577732, Min=515.5929776584501
FIFTEEN_MINUTES: Average=516.3061135967586, Max=516.7372059076062, Min=515.8751018206998
FIFTEEN_MINUTES: Average=516.8683078429764, Max=517.7018170220307, Min=515.8305910912857
FIFTEEN_MINUTES: Average=516.5204695882647, Max=517.3653085558282, Min=515.1922088054997
FIFTEEN_MINUTES: Average=515.5493658977986, Max=516.095910563073, Min=514.9223987654248
FIFTEEN_MINUTES: Average=515.9056428886985, Max=516.6114225610634, Min=515.1541124333025
FIFTEEN_MINUTES: Average=515.7584798262056, Max=516.4424499349726, Min=515.277846571406
FIFTEEN_MINUTES: Average=515.8342926777641, Max=516.18888365832, Min=515.1560004939207
FIFTEEN_MINUTES: Average=515.415784439271, Max=516.2013532201792, Min=514.2581284345736
FIFTEEN_MINUTES: Average=514.9900202321953, Max=515.4916211653197, Min=514.2468643024213
FIFTEEN_MINUTES: Average=514.5147440672575, Max=515.3525158215039, Min=513.9726673363479
FIFTEEN_MINUTES: Average=514.0694354590155, Max=514.5381504382402, Min=513.3930234554609
FIFTEEN_MINUTES: Average=515.1144687279203, Max=515.6869293004005, Min=514.0356207427326
FIFTEEN_MINUTES: Average=515.7817915338948, Max=516.1573550335298, Min=515.4327130791497
FIFTEEN_MINUTES: Average=516.4281015992251, Max=516.8891077038097, Min=515.6470235426978
FIFTEEN_MINUTES: Average=515.6052961312788, Max=516.5191865191007, Min=514.7646496207005
FIFTEEN_MINUTES: Average=514.6640743818757, Max=515.4434640320015, Min=514.1764063801672
FIFTEEN_MINUTES: Average=514.3005534314002, Max=514.8159622663413, Min=513.5948002046694
FIFTEEN_MINUTES: Average=514.8456289750455, Max=515.6509268521546, Min=513.9064732124714
FIFTEEN_MINUTES: Average=514.5061208243523, Max=515.3917020531396, Min=513.9941329532874
FIFTEEN_MINUTES: Average=514.6235054898585, Max=515.2400265363005, Min=513.9840178439267
FIFTEEN_MINUTES: Average=514.1608825634182, Max=514.5581254964144, Min=513.7685474401729
FIFTEEN_MINUTES: Average=513.5606927353002, Max=514.2796924659368, Min=512.8540100947047
FIFTEEN_MINUTES: Average=513.4706723957295, Max=514.2407771999553, Min=512.9112785730183
FIFTEEN_MINUTES: Average=514.3506568535927, Max=515.3091511227528, Min=513.8476063661627
FIFTEEN_MINUTES: Average=515.312788230353, Max=515.706053234572, Min=514.8620745605323
FIFTEEN_MINUTES: Average=514.9025174283494, Max=515.4462197893324, Min=514.4491134133783
FIFTEEN_MINUTES: Average=514.5592518578228, Max=515.7553454941017, Min=513.9431634912544
FIFTEEN_MINUTES: Average=516.2402445531314, Max=517.019655374275, Min=515.6232685836079
FIFTEEN_MINUTES: Average=517.172249452298, Max=517.8947499984109, Min=516.5225337649157
FIFTEEN_MINUTES: Average=517.9310065074493, Max=518.7214776268555, Min=517.0849836479166
FIFTEEN_MINUTES: Average=518.831550735062, Max=519.7317166754834, Min=518.1128956613592
FIFTEEN_MINUTES: Average=519.1098669363187, Max=519.7726409998791, Min=518.298084268898
FIFTEEN_MINUTES: Average=518.5269481210538, Max=519.1124265221662, Min=517.723672624921
FIFTEEN_MINUTES: Average=517.4016646913628, Max=517.9320136965543, Min=517.0750302241665
FIFTEEN_MINUTES: Average=516.5189256428882, Max=517.5377378214182, Min=515.5835032827407
FIFTEEN_MINUTES: Average=517.1380621428087, Max=518.2621271742034, Min=515.9216766791382
FIFTEEN_MINUTES: Average=517.9760872442669, Max=518.4806394010216, Min=517.3979009624537
FIFTEEN_MINUTES: Average=518.4085016260844, Max=519.0868030760854, Min=517.5926923296714
FIFTEEN_MINUTES: Average=519.6429841333008, Max=520.130191119289, Min=519.0338724592726
FIFTEEN_MINUTES: Average=520.9848320933431, Max=521.7051129714125, Min=519.9519805506272
FIFTEEN_MINUTES: Average=521.340002098839, Max=522.0527795841125, Min=520.9907499933087
FIFTEEN_MINUTES: Average=521.3817889095258, Max=522.1969058296258, Min=520.7023783568425
FIFTEEN_MINUTES: Average=521.0367190847285, Max=521.4248538073375, Min=520.6500959654394
FIFTEEN_MINUTES: Average=520.2382039693305, Max=520.8824786366224, Min=519.4488741986693
FIFTEEN_MINUTES: Average=519.6019064220271, Max=520.7491865450331, Min=518.178262691969
FIFTEEN_MINUTES: Average=517.8601474587617, Max=518.4856068317088, Min=517.3634625024233
FIFTEEN_MINUTES: Average=517.0577240354116, Max=518.0390958012554, Min=516.0522526447882
FIFTEEN_MINUTES: Average=517.1264406026016, Max=518.0879086311072, Min=516.3564927014011
FIFTEEN_MINUTES: Average=517.2887997891157, Max=518.0064580602478, Min=516.5228510532625
FIFTEEN_MINUTES: Average=516.6982182365277, Max=517.1341492862588, Min=516.301212369823
FIFTEEN_MINUTES: Average=516.480662613464, Max=517.0560287368902, Min=515.8716606111187
FIFTEEN_MINUTES: Average=516.4451554915424, Max=516.9644187295922, Min=515.9476376680744
FIFTEEN_MINUTES: Average=517.0603291837011, Max=517.9532591281625, Min=516.2390762720968
FIFTEEN_MINUTES: Average=517.4751642689947, Max=518.1570999709187, Min=516.8435173069462
FIFTEEN_MINUTES: Average=517.8674555232524, Max=519.0394499508681, Min=516.8782134222341
FIFTEEN_MINUTES: Average=517.7845005223246, Max=518.927928491377, Min=517.0648566239421
FIFTEEN_MINUTES: Average=517.0364950332199, Max=517.6578029866679, Min=516.4590688525469
FIFTEEN_MINUTES: Average=516.643835731261, Max=517.7568168573189, Min=515.4799922360273
FIFTEEN_MINUTES: Average=515.5814961260995, Max=516.0517972566867, Min=515.0264728562494
FIFTEEN_MINUTES: Average=515.7198907478946, Max=516.2518160301943, Min=515.2737356946201
HOUR: Average=462.3135691999586, Max=463.42244447579384, Min=460.8693851166681
HOUR: Average=462.7862895122837, Max=463.9968898077959, Min=461.77451111451427
HOUR: Average=463.19431333047464, Max=464.11209071661614, Min=462.0738251643229
HOUR: Average=464.7018970979958, Max=465.768198871073, Min=463.6674034209261
HOUR: Average=464.4722862411289, Max=466.0932682350143, Min=462.80294240314294
HOUR: Average=465.5080420213517, Max=466.8599775857803, Min=464.62459812167714
HOUR: Average=466.1630759184804, Max=467.44524969056323, Min=464.8995576155499
HOUR: Average=466.97862731441757, Max=468.13370752832327, Min=465.9848213265468
HOUR: Average=468.7590212963939, Max=470.83582706798023, Min=466.4767214984834
HOUR: Average=470.70331739772723, Max=471.7526550625574, Min=469.870634800098
HOUR: Average=471.39766301356303, Max=473.3872432838673, Min=469.94304765356475
HOUR: Average=472.08220279462813, Max=473.26671851739667, Min=471.1692874795492
HOUR: Average=472.533976041612, Max=473.75479882981153, Min=471.0671363847625
HOUR: Average=472.73427854626146, Max=474.2494683701795, Min=471.4114014499242
HOUR: Average=470.51491693024036, Max=472.00367230501377, Min=468.009845196423
HOUR: Average=469.2311644553976, Max=470.41719657665845, Min=468.21052902726547
HOUR: Average=470.1149606821034, Max=471.6643669968859, Min=469.35244713192105
HOUR: Average=472.2077957027887, Max=473.42763510622933, Min=470.8804364455596
HOUR: Average=473.4944994449625, Max=474.7607342446473, Min=471.5965597441391
HOUR: Average=472.9336431245721, Max=473.9478753638455, Min=471.8942886282943
HOUR: Average=473.0522600356027, Max=474.5125509877459, Min=471.8533657587439
HOUR: Average=473.4616124986886, Max=474.82000587505, Min=471.88600959279324
HOUR: Average=472.40411823796865, Max=473.89411415989395, Min=471.48152030430674
HOUR: Average=473.3163459602326, Max=474.537938348712, Min=470.82073665409314
HOUR: Average=469.0814233833162, Max=471.31814873478356, Min=466.9914704981524
HOUR: Average=467.64652091167176, Max=469.44480815550605, Min=466.73441749095065
HOUR: Average=469.3194447274704, Max=470.3507403831584, Min=468.12751756604104
HOUR: Average=468.404882640295, Max=470.25948206892303, Min=467.1854515230417
HOUR: Average=467.73615402726927, Max=468.74183321964745, Min=466.63285085799527
HOUR: Average=466.3963755519972, Max=467.23208100896494, Min=465.072311604198
HOUR: Average=464.3900207701778, Max=465.2478878942254, Min=463.52745113565715
HOUR: Average=465.1990377145129, Max=466.2377914610383, Min=464.2707413124041
HOUR: Average=465.32332297284574, Max=466.07959298983207, Min=464.29221239025276
HOUR: Average=464.34044598822135, Max=465.5991244664189, Min=463.4321780746629
HOUR: Average=464.5787822601002, Max=465.77879966038705, Min=463.5133303535324
HOUR: Average=467.08650046885396, Max=470.32090158771047, Min=464.7067276986151
HOUR: Average=470.19580474357844, Max=471.38121617797117, Min=468.717321692251
HOUR: Average=469.4924954589333, Max=470.38985263915896, Min=468.5590820627925
HOUR: Average=471.1003915683195, Max=472.1160203664999, Min=469.81070309100375
HOUR: Average=470.81915322760807, Max=471.90154831455766, Min=470.0030092035482
HOUR: Average=471.4409739065346, Max=473.35264949215446, Min=469.982560516972
HOUR: Average=473.43026743043356, Max=475.02678384701244, Min=472.15485516927697
HOUR: Average=471.7514815365373, Max=475.26105335238645, Min=469.2294288781998
HOUR: Average=469.2559125704616, Max=470.49652557613, Min=467.64871067033147
HOUR: Average=466.22621687355155, Max=467.91391851976425, Min=465.16013374184547
HOUR: Average=467.64696964139125, Max=469.31739173329714, Min=466.1780246375659
HOUR: Average=469.17317410440677, Max=470.15900419171714, Min=468.51279421056375
HOUR: Average=470.70405308960756, Max=472.61838457570315, Min=468.6304267007873
HOUR: Average=471.63231795600177, Max=472.9788926410948, Min=470.53457216295516
HOUR: Average=470.4428807781146, Max=471.7406761546475, Min=468.13273103474546
HOUR: Average=469.1545928192512, Max=470.22587355309, Min=467.80608727909123
HOUR: Average=470.2782578567331, Max=471.4345503446207, Min=469.240481035649
HOUR: Average=470.43634559828513, Max=471.97586920476067, Min=468.97597961641816
HOUR: Average=471.6020645841578, Max=472.51032681343696, Min=470.65207230870607
HOUR: Average=471.6961888723596, Max=473.00613281319954, Min=470.3899451876228
HOUR: Average=469.69168840463954, Max=470.8634828802353, Min=468.7738284029977
HOUR: Average=469.86604895834125, Max=470.94440644323123, Min=468.7927948155205
HOUR: Average=468.9589926952266, Max=471.0146617254065, Min=467.09042911943277
HOUR: Average=466.22750851551825, Max=467.72627450769266, Min=464.8050991088336
