
MINUTE: Average=101.39147800055018, Max=101.53510210167784, Min=101.22349381791894
FIFTEEN_MINUTES: Average=93.88719324746052, Max=94.54120483631532, Min=92.90779749171877
FIFTEEN_MINUTES: Average=92.89525772760291, Max=94.1979422211063, Min=92.18590965197112
FIFTEEN_MINUTES: Average=93.46038500989242, Max=94.34497778762777, Min=92.71912116902642
FIFTEEN_MINUTES: Average=94.9362353074303, Max=95.49586075054542, Min=93.99788140717725
FIFTEEN_MINUTES: Average=94.85351210720454, Max=95.498160353777, Min=93.61291587785747
FIFTEEN_MINUTES: Average=93.65437924109203, Max=94.35615610570936, Min=92.50278570736104
FIFTEEN_MINUTES: Average=93.38866624733177, Max=93.94942850530117, Min=92.8420718709857
FIFTEEN_MINUTES: Average=93.43413927855048, Max=94.10250225083281, Min=92.65556413104335
FIFTEEN_MINUTES: Average=92.62071522380029, Max=93.25922425824376, Min=92.22313371786325
FIFTEEN_MINUTES: Average=91.81512660874354, Max=92.5266861050161, Min=90.96026807764943
FIFTEEN_MINUTES: Average=90.84976744845699, Max=91.41808526248771, Min=89.95037720617131
FIFTEEN_MINUTES: Average=90.25492212473141, Max=90.79669132750223, Min=89.16691925620655
FIFTEEN_MINUTES: Average=88.91408820486485, Max=89.47999392044255, Min=88.04695916133029
FIFTEEN_MINUTES: Average=88.27263544668607, Max=88.6111391303296, Min=87.83229999283802
FIFTEEN_MINUTES: Average=88.75624429636449, Max=89.44049299098613, Min=88.16193482799136
FIFTEEN_MINUTES: Average=88.26956764722259, Max=89.10269190449239, Min=87.49206529167267
FIFTEEN_MINUTES: Average=87.6656021507198, Max=88.08473041340724, Min=86.9759327945247
FIFTEEN_MINUTES: Average=88.15949303716265, Max=89.27739138454197, Min=87.07425010651755
FIFTEEN_MINUTES: Average=89.39480479190532, Max=90.02428813946557, Min=88.80173574078809
FIFTEEN_MINUTES: Average=89.37392124809848, Max=90.21624648784788, Min=88.79504909114566
FIFTEEN_MINUTES: Average=89.72431736022733, Max=90.51236615444637, Min=88.86729578663102
FIFTEEN_MINUTES: Average=89.66953990534684, Max=90.66871217689345, Min=89.11912040463292
FIFTEEN_MINUTES: Average=88.89519316370395, Max=89.66657248825443, Min=88.33417961172646
FIFTEEN_MINUTES: Average=88.85675238218089, Max=89.80898549670525, Min=88.27049596837097
FIFTEEN_MINUTES: Average=89.98607915508488, Max=90.74487223591629, Min=89.39769000013841
FIFTEEN_MINUTES: Average=91.08802722637576, Max=91.93766263829065, Min=90.26168320711272
FIFTEEN_MINUTES: Average=91.16269005952414, Max=91.72574804208655, Min=90.69520147195476
FIFTEEN_MINUTES: Average=90.94644913453455, Max=91.67247340591669, Min=90.39256015422676
FIFTEEN_MINUTES: Average=90.79654057847357, Max=91.882083967086, Min=90.2293312483134
FIFTEEN_MINUTES: Average=90.23190263050661, Max=90.8799702050764, Min=89.82237665464208
FIFTEEN_MINUTES: Average=89.30545886287204, Max=90.15648012885117, Min=88.6896246364681
FIFTEEN_MINUTES: Average=89.15562343455869, Max=89.64476378885176, Min=88.58421957353339
FIFTEEN_MINUTES: Average=89.00557403678638, Max=89.45113014764405, Min=88.3742835554558
FIFTEEN_MINUTES: Average=89.3662465294085, Max=90.08599216562328, Min=88.71397453321241
FIFTEEN_MINUTES: Average=89.3840215873318, Max=89.80059747848837, Min=88.79850858343198
FIFTEEN_MINUTES: Average=90.28099198087496, Max=91.53585106209795, Min=89.30307386928067
FIFTEEN_MINUTES: Average=91.69407761347892, Max=92.24682411782328, Min=91.2609740748428
FIFTEEN_MINUTES: Average=92.37501835905012, Max=92.98513477598847, Min=91.58103867708589
FIFTEEN_MINUTES: Average=92.88899197295683, Max=93.45543504248879, Min=92.25880285640747
FIFTEEN_MINUTES: Average=92.52285400770043, Max=93.31067814660761, Min=92.03228763305184
FIFTEEN_MINUTES: Average=92.38785826159845, Max=93.1616234700433, Min=91.71143486040228
FIFTEEN_MINUTES: Average=91.8806090950741, Max=92.40989649375013, Min=91.3404688215339
FIFTEEN_MINUTES: Average=91.14239722032924, Max=91.62899580800138, Min=90.8156180598791
FIFTEEN_MINUTES: Average=90.98733879846381, Max=91.85473341843279, Min=90.55284827195081
FIFTEEN_MINUTES: Average=91.93460025329932, Max=92.63535409881312, Min=91.26551694297102
FIFTEEN_MINUTES: Average=91.60308728503763, Max=92.33176112593529, Min=91.08209897482921
FIFTEEN_MINUTES: Average=91.95651913182719, Max=92.65784193217367, Min=91.56598984521504
FIFTEEN_MINUTES: Average=91.88104952064919, Max=92.41899165914539, Min=91.36372176832313
FIFTEEN_MINUTES: Average=93.04294355128127, Max=94.8471855124645, Min=91.99885260956455
FIFTEEN_MINUTES: Average=94.75777744476098, Max=95.20107672986235, Min=94.29301068282408
FIFTEEN_MINUTES: Average=94.15996950051695, Max=94.77008785223026, Min=93.42231823943449
FIFTEEN_MINUTES: Average=94.49723586915317, Max=94.93213194008207, Min=94.1081792441736
FIFTEEN_MINUTES: Average=94.28198606730635, Max=95.20962693000989, Min=93.76831255422276
FIFTEEN_MINUTES: Average=95.74409989224422, Max=96.1849758902589, Min=95.13176059115465
FIFTEEN_MINUTES: Average=96.53048812364759, Max=96.99129959099962, Min=95.79204909437593
FIFTEEN_MINUTES: Average=96.06478217832839, Max=96.51290562111757, Min=95.38954206735846
FIFTEEN_MINUTES: Average=95.8792400546792, Max=96.26589588410262, Min=95.52465082772021
FIFTEEN_MINUTES: Average=95.33917208714522, Max=96.57594127182205, Min=94.2111868844352
FIFTEEN_MINUTES: Average=94.12388003741124, Max=94.64346553581683, Min=93.73437863246785
FIFTEEN_MINUTES: Average=95.33193284833425, Max=96.0952621957722, Min=94.42243784790512
FIFTEEN_MINUTES: Average=95.81981943706502, Max=96.36527836599511, Min=95.25543940683514
FIFTEEN_MINUTES: Average=95.44074242088367, Max=96.14869929209105, Min=94.79668677225361
FIFTEEN_MINUTES: Average=96.09886384877404, Max=96.63572670514584, Min=95.60245791188223
FIFTEEN_MINUTES: Average=96.49587185503088, Max=97.03478704448698, Min=95.93209942659533
FIFTEEN_MINUTES: Average=95.13297459583198, Max=96.5329813403781, Min=94.4434490467793
FIFTEEN_MINUTES: Average=94.37760157923103, Max=94.87922373876624, Min=93.77052676618978
FIFTEEN_MINUTES: Average=94.31376319464488, Max=94.75722640257024, Min=93.77164049048127
FIFTEEN_MINUTES: Average=94.17595582420093, Max=94.83103064967057, Min=93.43882095421228
FIFTEEN_MINUTES: Average=93.70560588350303, Max=94.46455344740774, Min=93.13979172148773
FIFTEEN_MINUTES: Average=93.43114353844126, Max=93.97206699825547, Min=92.60494999608446
FIFTEEN_MINUTES: Average=93.13491817970365, Max=93.69600199314816, Min=92.60562578541708
FIFTEEN_MINUTES: Average=93.06432039731071, Max=93.75240447622842, Min=92.13305686850397
FIFTEEN_MINUTES: Average=92.53488793502453, Max=92.98523619525767, Min=92.02722139618596
FIFTEEN_MINUTES: Average=93.3142288812905, Max=94.11189778093808, Min=92.67302655850327
FIFTEEN_MINUTES: Average=94.48983240384747, Max=95.72883007404218, Min=93.7094653014105
FIFTEEN_MINUTES: Average=95.28724843651038, Max=95.92864728857774, Min=94.60401510189463
FIFTEEN_MINUTES: Average=95.2194920525483, Max=95.97926438991705, Min=94.14727682799054
FIFTEEN_MINUTES: Average=93.8862781435759, Max=94.76044214050232, Min=92.62573897426495
FIFTEEN_MINUTES: Average=93.00891046211727, Max=93.70183232544572, Min=92.4132321942224
FIFTEEN_MINUTES: Average=93.00679758556977, Max=93.60761105417019, Min=92.33950399852093
FIFTEEN_MINUTES: Average=92.77972847173932, Max=93.23556552834185, Min=92.39324835118865
FIFTEEN_MINUTES: Average=92.6273748795217, Max=93.19349027975039, Min=91.82178069646619
FIFTEEN_MINUTES: Average=93.77091863792144, Max=94.507497236307, Min=93.00473501337044
FIFTEEN_MINUTES: Average=94.75772851918896, Max=95.63279174203953, Min=94.08597907428165
FIFTEEN_MINUTES: Average=95.8050741074832, Max=96.30875462264075, Min=95.30966857846525
FIFTEEN_MINUTES: Average=96.61870812249549, Max=97.56169620791069, Min=96.00973372953364
FIFTEEN_MINUTES: Average=97.39268931525682, Max=97.8617893013037, Min=97.04550942531671
FIFTEEN_MINUTES: Average=96.89633117626134, Max=97.32346495219024, Min=96.54055274952479
FIFTEEN_MINUTES: Average=96.51676560589392, Max=96.95976673871219, Min=95.9094467684736
FIFTEEN_MINUTES: Average=97.24706670824455, Max=98.22233110385731, Min=96.32307543187778
FIFTEEN_MINUTES: Average=97.85914898329239, Max=98.35537817025187, Min=97.49314434041737
FIFTEEN_MINUTES: Average=97.67240244169943, Max=98.3553015571887, Min=97.15449052553357
FIFTEEN_MINUTES: Average=97.16563720204356, Max=97.5652450988891, Min=96.66815348379008
FIFTEEN_MINUTES: Average=97.5168515232897, Max=98.03408438508706, Min=96.95228953410368
FIFTEEN_MINUTES: Average=97.14425182896063, Max=97.85198951099487, Min=96.52821304128855
FIFTEEN_MINUTES: Average=95.89365681482558, Max=96.8201985692926, Min=94.6984051618603
FIFTEEN_MINUTES: Average=94.84903554240302, Max=95.41175997904298, Min=93.83649476916814
FIFTEEN_MINUTES: Average=94.17217834018679, Max=94.91607818585936, Min=93.52563319554501
FIFTEEN_MINUTES: Average=94.7512252305001, Max=95.6299696603099, Min=93.81239959600238
FIFTEEN_MINUTES: Average=94.94710397470062, Max=95.43515411459606, Min=94.53359387176201
FIFTEEN_MINUTES: Average=94.75600865531389, Max=95.33726461046047, Min=94.14584387383694
FIFTEEN_MINUTES: Average=95.13788202824074, Max=95.82714851757052, Min=94.48281337368837
FIFTEEN_MINUTES: Average=95.39967096433017, Max=96.05325606238799, Min=94.72847389835393
FIFTEEN_MINUTES: Average=96.27425027628661, Max=97.2401628037517, Min=95.06436975982588
FIFTEEN_MINUTES: Average=95.80717776193872, Max=96.8151586245446, Min=95.14204314906252
FIFTEEN_MINUTES: Average=96.92164199973354, Max=97.57576972930194, Min=95.89087840531666
FIFTEEN_MINUTES: Average=97.28375974621127, Max=97.81566774088307, Min=96.77705320401226
FIFTEEN_MINUTES: Average=97.64117059524713, Max=98.2780579649021, Min=97.06011158480999
FIFTEEN_MINUTES: Average=97.07739378275632, Max=98.12842871277309, Min=96.10286544227773
FIFTEEN_MINUTES: Average=96.78578233871319, Max=97.5509562720879, Min=95.99772333884717
FIFTEEN_MINUTES: Average=97.12183670425915, Max=98.21886576289542, Min=96.3610927402579
FIFTEEN_MINUTES: Average=97.65478591100086, Max=98.23665047330499, Min=97.20968963690827
FIFTEEN_MINUTES: Average=96.77127852971994, Max=97.45617901609292, Min=96.35633184351524
FIFTEEN_MINUTES: Average=95.93644745386126, Max=96.58676108112067, Min=95.0994586246232
FIFTEEN_MINUTES: Average=94.5508095514072, Max=95.28565153626414, Min=94.12211426107139
FIFTEEN_MINUTES: Average=96.1372399703103, Max=96.96506274109504, Min=94.83849694543892
FIFTEEN_MINUTES: Average=97.12634157354225, Max=97.58636705798564, Min=96.73068227639291
FIFTEEN_MINUTES: Average=97.46807081046171, Max=98.00313390030118, Min=96.6508167166655
FIFTEEN_MINUTES: Average=98.16533536649065, Max=98.78968666072736, Min=97.436380581378
FIFTEEN_MINUTES: Average=98.61185623439022, Max=99.11248240685688, Min=97.78099606058943
FIFTEEN_MINUTES: Average=99.48692571514054, Max=100.36647188888222, Min=98.38940932529556
FIFTEEN_MINUTES: Average=100.74438834696141, Max=101.47328697476492, Min=100.0825259534375
FIFTEEN_MINUTES: Average=101.75692284547593, Max=102.9497211109285, Min=101.04388565609692
FIFTEEN_MINUTES: Average=102.40836762204553, Max=102.9732593444548, Min=101.42611529932607
FIFTEEN_MINUTES: Average=101.40276590418739, Max=101.76170088406245, Min=101.10390546358249
FIFTEEN_MINUTES: Average=101.05047683107871, Max=101.89252732777796, Min=100.2070423627424
FIFTEEN_MINUTES: Average=101.0614144987148, Max=101.53055626270674, Min=100.66804239023223
FIFTEEN_MINUTES: Average=100.97123723230655, Max=101.52232202106761, Min=100.47960522242917
FIFTEEN_MINUTES: Average=100.56852134506185, Max=100.93591904412047, Min=100.02483809579807
FIFTEEN_MINUTES: Average=101.28206124190032, Max=101.99901724838487, Min=100.40893498011368
FIFTEEN_MINUTES: Average=103.38610572004796, Max=104.92934255492847, Min=101.88985006790504
FIFTEEN_MINUTES: Average=104.27532749202796, Max=104.97884239995824, Min=103.17376166446132
FIFTEEN_MINUTES: Average=103.41828202848593, Max=104.56293504442641, Min=102.56503651499318
FIFTEEN_MINUTES: Average=103.02633742013911, Max=103.73363360017606, Min=102.22127345628135
FIFTEEN_MINUTES: Average=102.52063848164765, Max=103.19255059167855, Min=101.79850432304255
FIFTEEN_MINUTES: Average=102.12987432271817, Max=102.69431220002913, Min=101.4856283308561
FIFTEEN_MINUTES: Average=101.84317616942494, Max=102.4038945631951, Min=101.36201902112721
FIFTEEN_MINUTES: Average=101.93530499577045, Max=102.55365260674854, Min=101.4428734186808
FIFTEEN_MINUTES: Average=101.52104735042384, Max=102.29403950378419, Min=100.50640592273989
FIFTEEN_MINUTES: Average=100.60760355790038, Max=101.17571448575458, Min=99.83646167971195
FIFTEEN_MINUTES: Average=100.23191887663421, Max=100.78570579578691, Min=99.54159692195623
FIFTEEN_MINUTES: Average=99.39620132540273, Max=99.96129030792402, Min=99.03359506699559
FIFTEEN_MINUTES: Average=98.8948681965647, Max=99.49007024779479, Min=98.43389777823332
FIFTEEN_MINUTES: Average=98.63411288360713, Max=99.46402490979897, Min=98.00704356984129
FIFTEEN_MINUTES: Average=98.47852770864462, Max=99.38935912867876, Min=97.8076668402224
FIFTEEN_MINUTES: Average=98.08504505271374, Max=98.85106971544732, Min=97.20194614524888
FIFTEEN_MINUTES: Average=97.24671910475828, Max=97.8567543223289, Min=96.48864333552346
FIFTEEN_MINUTES: Average=97.50746550886392, Max=98.16549225813036, Min=96.6398855556617
FIFTEEN_MINUTES: Average=97.85924666858027, Max=98.47898750393249, Min=97.54435573506315
FIFTEEN_MINUTES: Average=98.71643163389155, Max=99.51173513130121, Min=97.7951154517933
FIFTEEN_MINUTES: Average=98.93942777726835, Max=99.57364262449117, Min=98.01309733616905
FIFTEEN_MINUTES: Average=98.51678162882604, Max=99.01056303991517, Min=98.01059613894566
FIFTEEN_MINUTES: Average=98.16266939365325, Max=98.89392077695437, Min=97.4766262687479
FIFTEEN_MINUTES: Average=99.53450572468525, Max=99.93247078451154, Min=98.71545152356822
FIFTEEN_MINUTES: Average=100.03355861836957, Max=100.4852197381417, Min=99.56103801057537
FIFTEEN_MINUTES: Average=100.15188220879703, Max=100.82055020479001, Min=99.34529853245905
FIFTEEN_MINUTES: Average=99.9524005191927, Max=100.60226330451685, Min=99.44681289052286
FIFTEEN_MINUTES: Average=101.74461837711912, Max=103.59867342630497, Min=100.14574294240553
FIFTEEN_MINUTES: Average=102.83461536689488, Max=103.59898093958077, Min=102.00635729361856
FIFTEEN_MINUTES: Average=103.39066457951623, Max=104.18360792678494, Min=102.50075104423571
FIFTEEN_MINUTES: Average=104.53497779093358, Max=105.23250917688827, Min=103.87797420554455
FIFTEEN_MINUTES: Average=104.32703106617691, Max=104.7549910936565, Min=103.59767804205777
FIFTEEN_MINUTES: Average=104.40247290640374, Max=104.85047496425818, Min=103.71162613441432
FIFTEEN_MINUTES: Average=104.45764565397393, Max=104.90257471852622, Min=103.97064456740341
FIFTEEN_MINUTES: Average=103.86259510216732, Max=104.74843435748197, Min=102.79559112315839
FIFTEEN_MINUTES: Average=103.5917589649254, Max=104.48403318868854, Min=102.82393346855969
FIFTEEN_MINUTES: Average=104.02590049961053, Max=104.4474433724625, Min=103.26173361703813
FIFTEEN_MINUTES: Average=104.66518769489737, Max=105.48377920776926, Min=103.02093582365382
FIFTEEN_MINUTES: Average=104.64239225040374, Max=105.4488633291042, Min=103.77527893984343
FIFTEEN_MINUTES: Average=104.31323254744031, Max=104.62573100042692, Min=103.95109336327398
FIFTEEN_MINUTES: Average=103.85727520317597, Max=104.28372323692068, Min=103.25095669145998
FIFTEEN_MINUTES: Average=103.54551283484473, Max=104.16804852097613, Min=102.95757331534674
FIFTEEN_MINUTES: Average=102.99006872497652, Max=103.36519180966609, Min=102.63198747591899
FIFTEEN_MINUTES: Average=101.88400955205337, Max=103.06438078521597, Min=101.28859104152436
FIFTEEN_MINUTES: Average=101.37503475953731, Max=101.71292246763629, Min=100.89544968603195
FIFTEEN_MINUTES: Average=99.91901646316195, Max=101.1547790606777, Min=98.9159327206185
FIFTEEN_MINUTES: Average=98.54188732499875, Max=99.02450988507914, Min=97.96274426737426
FIFTEEN_MINUTES: Average=97.82885826914858, Max=98.6693250113047, Min=97.12170651213566
FIFTEEN_MINUTES: Average=96.3805794525902, Max=97.17100744605641, Min=95.86509719203906
FIFTEEN_MINUTES: Average=96.71856176717364, Max=97.17379971538101, Min=96.19052977256659
FIFTEEN_MINUTES: Average=97.27090555078384, Max=97.91696601924733, Min=96.64823850181074
FIFTEEN_MINUTES: Average=96.09986684128519, Max=96.86946671833132, Min=95.55508117216964
FIFTEEN_MINUTES: Average=96.47011282731054, Max=96.76932912794878, Min=95.93532615051689
FIFTEEN_MINUTES: Average=97.32965466402472, Max=97.86441465007863, Min=96.52646976189762
FIFTEEN_MINUTES: Average=97.67836247497993, Max=98.10493654708755, Min=97.0797217872899
FIFTEEN_MINUTES: Average=98.58982629604249, Max=99.28622582020517, Min=97.50153170332653
FIFTEEN_MINUTES: Average=99.40205129893765, Max=99.88308535972811, Min=98.65859553670019
FIFTEEN_MINUTES: Average=99.57455801980782, Max=100.42061834917621, Min=98.98739571415084
FIFTEEN_MINUTES: Average=99.24185653368566, Max=99.74169144255119, Min=98.59277624186873
FIFTEEN_MINUTES: Average=99.23823240499918, Max=99.74760295206569, Min=98.5436834687878
FIFTEEN_MINUTES: Average=99.32370415792703, Max=99.95517940324511, Min=98.86690136635515
FIFTEEN_MINUTES: Average=100.27830355420444, Max=100.76456458070743, Min=99.56398198002415
FIFTEEN_MINUTES: Average=100.85027779660871, Max=101.62122714327607, Min=100.09209921835965
FIFTEEN_MINUTES: Average=100.5265001833746, Max=101.47077430744102, Min=99.52739192516684
FIFTEEN_MINUTES: Average=100.28617784528014, Max=100.8537868159542, Min=99.51383393257925
FIFTEEN_MINUTES: Average=101.2323349233457, Max=102.00762963178677, Min=100.61105125230172
FIFTEEN_MINUTES: Average=101.7909669170323, Max=102.23465538562589, Min=101.29506587501723
FIFTEEN_MINUTES: Average=102.22963674853844, Max=102.735383312882, Min=101.38177079657034
FIFTEEN_MINUTES: Average=102.1952031803842, Max=102.7305469183428, Min=101.79904648856314
FIFTEEN_MINUTES: Average=101.99672234226934, Max=102.51559481899962, Min=101.60115382959984
FIFTEEN_MINUTES: Average=101.3069096308383, Max=102.01307134150326, Min=100.64225695128127
FIFTEEN_MINUTES: Average=101.58276574159638, Max=102.19022160067473, Min=100.95736680083482
FIFTEEN_MINUTES: Average=102.8396927268686, Max=103.32786508525017, Min=101.8970353225998
FIFTEEN_MINUTES: Average=103.74251725546736, Max=104.27638879765507, Min=102.86566949398009
FIFTEEN_MINUTES: Average=104.96934458504401, Max=106.09621499183055, Min=104.02462348351727
FIFTEEN_MINUTES: Average=105.70088514372539, Max=106.31637210336386, Min=104.84550774240044
FIFTEEN_MINUTES: Average=105.46396688728287, Max=106.23208533739255, Min=104.65170698367592
FIFTEEN_MINUTES: Average=106.74784677241702, Max=107.34090549351313, Min=105.95828366422057
FIFTEEN_MINUTES: Average=106.78351343946433, Max=107.23218719721507, Min=106.26543880002713
FIFTEEN_MINUTES: Average=105.94085530118569, Max=107.01043059384317, Min=105.26515361647772
FIFTEEN_MINUTES: Average=105.7621458949855, Max=106.06907032694605, Min=105.34518882931573
FIFTEEN_MINUTES: Average=105.69526844834681, Max=106.18633105732441, Min=105.06985511668152
FIFTEEN_MINUTES: Average=105.29845439850276, Max=106.01399536329835, Min=104.41819711760863
FIFTEEN_MINUTES: Average=103.87464075686295, Max=104.61900096847656, Min=103.16884437244067
FIFTEEN_MINUTES: Average=103.35688990676141, Max=104.44416820479093, Min=102.37775511656909
FIFTEEN_MINUTES: Average=104.68854014392328, Max=105.19942442043286, Min=104.16356107813893
FIFTEEN_MINUTES: Average=105.01821958779111, Max=105.66104586023741, Min=104.25322142617746
FIFTEEN_MINUTES: Average=103.44202263385884, Max=104.27590014032766, Min=102.2783809699743
FIFTEEN_MINUTES: Average=102.73858233895797, Max=103.23838984177924, Min=102.27392255864555
FIFTEEN_MINUTES: Average=101.84618268521226, Max=102.79270825735222, Min=100.94619727498865
FIFTEEN_MINUTES: Average=101.26234575636427, Max=101.66313535444964, Min=100.91194352190477
FIFTEEN_MINUTES: Average=100.56712265894326, Max=101.42611630141582, Min=99.89397874677255
FIFTEEN_MINUTES: Average=100.11131784942592, Max=100.65195545322864, Min=99.32965444881007
FIFTEEN_MINUTES: Average=98.9083294537899, Max=99.49438142760768, Min=98.46331657807906
FIFTEEN_MINUTES: Average=98.89111889090435, Max=99.32236484395148, Min=98.48740162768549
FIFTEEN_MINUTES: Average=99.59713770609982, Max=100.19970197415951, Min=98.82955219782178
FIFTEEN_MINUTES: Average=99.63729121006715, Max=100.03012128246966, Min=99.32465216856147
FIFTEEN_MINUTES: Average=99.5835324063994, Max=100.3464073042014, Min=98.5532320121252
FIFTEEN_MINUTES: Average=99.35188679673443, Max=99.95366765301303, Min=98.57549904173209
FIFTEEN_MINUTES: Average=99.61060102046925, Max=100.23985326532247, Min=98.82477452005811
FIFTEEN_MINUTES: Average=100.21112020634027, Max=101.15482311633589, Min=99.02792415358567
FIFTEEN_MINUTES: Average=101.07059652313305, Max=101.42691890838711, Min=100.654965216179
FIFTEEN_MINUTES: Average=100.89931945708874, Max=101.76672338232994, Min=99.79940739973537
FIFTEEN_MINUTES: Average=99.95224190856722, Max=100.40776974187374, Min=99.37808972664158
FIFTEEN_MINUTES: Average=100.83727159262993, Max=101.36018794204912, Min=100.14893771237985
FIFTEEN_MINUTES: Average=100.75666325919848, Max=101.52213093414431, Min=99.94112093041036
FIFTEEN_MINUTES: Average=99.90707031505848, Max=100.86531842653176, Min=99.14054860692977
FIFTEEN_MINUTES: Average=100.1592260276023, Max=100.69888635699726, Min=99.64385599460768
FIFTEEN_MINUTES: Average=99.10931610022041, Max=100.12900865147547, Min=98.14643920229754
FIFTEEN_MINUTES: Average=97.99849657822504, Max=98.7995780058366, Min=97.1880094640271
FIFTEEN_MINUTES: Average=97.35120382525403, Max=97.74353675699109, Min=96.92517821902113
FIFTEEN_MINUTES: Average=97.5363865585819, Max=98.24322243467502, Min=96.79333345882016
FIFTEEN_MINUTES: Average=97.48447778031365, Max=98.09534880329565, Min=96.82353329118715
FIFTEEN_MINUTES: Average=96.54728952672569, Max=97.06159680018851, Min=96.02780349279766
FIFTEEN_MINUTES: Average=95.60578622035038, Max=96.421904221151, Min=94.94527647448398
FIFTEEN_MINUTES: Average=95.67904184301386, Max=96.2110943749711, Min=95.0883436950525
FIFTEEN_MINUTES: Average=94.71730803318746, Max=95.32949940161531, Min=94.08080633998905
FIFTEEN_MINUTES: Average=94.38952680437858, Max=94.84069214343027, Min=93.88760650904004
FIFTEEN_MINUTES: Average=94.62786918598275, Max=95.13344995507677, Min=93.9460179844865
FIFTEEN_MINUTES: Average=95.34652193094084, Max=95.9877307873442, Min=94.72285582872186
FIFTEEN_MINUTES: Average=96.62836656389166, Max=97.42070330494373, Min=95.75344420483856
FIFTEEN_MINUTES: Average=97.24358424358701, Max=97.76402480295125, Min=96.86772357561901
HOUR: Average=82.77084776137079, Max=83.68404611029528, Min=81.66089010961201
HOUR: Average=83.5348306984272, Max=85.12672939334624, Min=82.29484577911661
HOUR: Average=85.2986975551795, Max=87.14166478296569, Min=83.0702693513765
HOUR: Average=83.62345677255081, Max=84.50597884560416, Min=82.60787933881518
HOUR: Average=83.81041499333465, Max=84.70560673674068, Min=82.32001087976573
HOUR: Average=85.22398461745992, Max=86.82968757317522, Min=83.20986083202352
HOUR: Average=85.19918490450237, Max=86.22379451132936, Min=84.25818205548741
HOUR: Average=86.45678423304054, Max=87.94908322381644, Min=85.0410023586469
HOUR: Average=88.40640381061598, Max=89.55648355149816, Min=87.46213431117471
HOUR: Average=87.94371920175689, Max=89.41676124813621, Min=86.62243825431453
HOUR: Average=87.70766637218333, Max=88.80125592189653, Min=86.5954295557101
HOUR: Average=87.24311001417122, Max=88.5482150971481, Min=85.5245006502309
HOUR: Average=87.96742303303337, Max=88.69334219895356, Min=87.0950194888895
HOUR: Average=88.00835019702049, Max=89.40819571077621, Min=86.82690083520859
HOUR: Average=89.7480512627956, Max=90.83572997017326, Min=88.46737951267687
HOUR: Average=89.10737060685088, Max=89.83055262010643, Min=88.39127805787965
HOUR: Average=90.39537686921375, Max=91.89880252177119, Min=88.76868163936581
HOUR: Average=88.85670328640367, Max=91.01920286083836, Min=87.35991646840814
HOUR: Average=88.94445915300126, Max=90.85833634497367, Min=87.7732301948938
HOUR: Average=90.26322770235805, Max=91.5039770751558, Min=89.45394740585566
HOUR: Average=92.48559160890683, Max=93.21465546240833, Min=91.31941373608136
HOUR: Average=92.17029288641342, Max=93.25192124448158, Min=91.0965844245745
HOUR: Average=91.37414520060017, Max=92.67853343616646, Min=90.15971964169118
HOUR: Average=90.62220998818705, Max=91.5983203753769, Min=89.39312863201053
HOUR: Average=90.88118830561265, Max=91.78064184312899, Min=89.82770839011177
HOUR: Average=89.23399105853274, Max=91.10719800113917, Min=86.87031066369522
HOUR: Average=87.36478317382793, Max=88.11872714881792, Min=86.44869131612833
HOUR: Average=87.63185985105291, Max=88.5951393746755, Min=86.56442453470984
HOUR: Average=88.04283522307331, Max=88.97358957190325, Min=87.27117802711442
HOUR: Average=90.56391658178664, Max=92.76521187306103, Min=87.26915164710348
HOUR: Average=93.00638922288701, Max=95.1397437997109, Min=91.06647605794244
HOUR: Average=91.61489503854219, Max=93.1106122499129, Min=90.35830765357635
HOUR: Average=92.64577668709262, Max=93.93893689686543, Min=91.55926350684618
HOUR: Average=92.95338518886325, Max=93.73078584286277, Min=92.05752301006598
HOUR: Average=93.48156698455682, Max=94.27940401848188, Min=92.40014810368875
HOUR: Average=93.55610398363268, Max=94.56022929323446, Min=92.70210462855869
HOUR: Average=93.0282634954468, Max=94.72729045880203, Min=91.87951432343034
HOUR: Average=93.29918616982003, Max=94.57517901093209, Min=92.23335179841251
HOUR: Average=92.37555421097457, Max=93.32105522680965, Min=91.12155740319439
HOUR: Average=90.81139735355143, Max=91.91613756890398, Min=89.54165075176469
HOUR: Average=92.57364544098374, Max=93.95606486642424, Min=91.3393193542147
HOUR: Average=94.37490329689447, Max=95.24586349230599, Min=92.48731363538735
HOUR: Average=95.49604065354517, Max=96.44023589186939, Min=94.36327685637002
HOUR: Average=94.67800609484438, Max=96.21620217590355, Min=92.19941105692205
HOUR: Average=94.00625189768107, Max=95.83439832551612, Min=92.46027282733402
HOUR: Average=96.19474807911953, Max=97.41865962035101, Min=94.91669217257734
HOUR: Average=97.9580972431641, Max=99.90789844633986, Min=95.94765792432462
HOUR: Average=98.77610141352574, Max=99.92901776026335, Min=97.48914434100539
HOUR: Average=99.82716435138404, Max=101.12668852692165, Min=98.7572295539913
HOUR: Average=101.23282912197143, Max=102.24724598358033, Min=100.15070169038947
HOUR: Average=102.38387878146611, Max=103.52091928350605, Min=101.35831329866635
HOUR: Average=104.04389053546076, Max=105.95220854404128, Min=102.16604474232136
HOUR: Average=103.65270748563037, Max=105.4497643930602, Min=102.01285772768894
HOUR: Average=104.53066955884724, Max=106.5456699900526, Min=102.76545196603196
HOUR: Average=105.74281221388637, Max=106.69194260715228, Min=104.81017293732955
